"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"Correct link";"Does not have website other link";" "
"https://childcarecenter.us/provider_detail/childrens_quest_academy_merrimack_nh";"Children's Quest Academy | Merrimack NH";"http://www.childrensquest.com/";"http://www.childrensquest.com";"https://www.kidscreativecove.com/curriculum/";;
"https://childcarecenter.us/provider_detail/kidspark_chico_ca";"Kidspark | CHICO CA DAY CARE CENTER";"http://www.kidspark.com/center/Chico/welcome/";"http://www.kidspark.com/center/Chico/welcome/";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kidspark_corona_ca";"KIDSPARK | CORONA CA DAY CARE CENTER";"http://www.kidspark.com/center/Corona/welcome/";"http://www.kidspark.com/center/Corona/welcome/";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kidspark_fresno_ca";"Kidspark | FRESNO CA";"http://www.kidspark.com/center/Fresno/welcome/";"http://www.kidspark.com/center/Fresno/welcome/";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kidspark_jacksonville_fl";"Kidspark | Jacksonville FL Child Care Facility";"http://www.kidspark.com/center/Jacksonville/school-age/";"http://www.kidspark.com/center/Jacksonville/school-age/";"https://www.kidspark.com/programs/preschool/";;
"http://childcarecenter.us/provider_detail/kids_park_northridge_northridge_ca";"KIDS PARK NORTHRIDGE | NORTHRIDGE CA DAY CARE CENTER";"http://www.kidspark.com/center/Northridge";"http://www.kidspark.com/center/Northridge";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kids_park_northridge_northridge_ca";"KIDS PARK NORTHRIDGE | NORTHRIDGE CA DAY CARE CENTER";"http://www.kidspark.com/center/Northridge";"http://www.kidspark.com/center/Northridge";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kids_park_northridge_sa_northridge_ca";"KIDS PARK NORTHRIDGE (SA) | NORTHRIDGE CA SCHOOL AGE DAY CARE CENTER";"http://www.kidspark.com/center/Northridge/welcome/";"http://www.kidspark.com/center/Northridge/welcome/";"https://www.kidspark.com/programs/preschool/";;
"http://childcarecenter.us/provider_detail/kids_park_rocklin_ca";"KIDS PARK | ROCKLIN CA SCHOOL AGE DAY CARE CENTER";"http://www.kidspark.com/center/Rocklin";"http://www.kidspark.com/center/Rocklin";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kids_park_rocklin_ca";"Kids Park | ROCKLIN CA";"http://www.kidspark.com/center/Rocklin";"http://www.kidspark.com/center/Rocklin";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kidspark_inc_san_jose_ca";"Kidspark, Inc. | SAN JOSE CA";"http://www.kidspark.com/center/San-Jose-South/welcome/";"http://www.kidspark.com/center/San-Jose-South/welcome/";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kidspark_scottsdale_az";"Kidspark | SCOTTSDALE AZ CHILD CARE CENTER";"http://www.kidspark.com/center/Scottsdale/welcome/";"http://www.kidspark.com/center/Scottsdale/welcome/";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/kids_park_willow_grove_pa";"Kids Park | WILLOW GROVE PA Child Care Center";"http://www.kidspark.com/center/Willow-Grove/welcome/";"http://www.kidspark.com/center/Willow-Grove/welcome/";"https://www.kidspark.com/programs/preschool/";;
"https://childcarecenter.us/provider_detail/the_kings_keep_learning_center_concord_nc";"The King's Keep Learning Center | CONCORD NC Child Care Center";"http://www.kingskeep.net/";"http://www.kingskeep.net/";"https://www.kingskeep.net/after-school";;
"https://childcarecenter.us/provider_detail/ymca_cottonwood_kennewick_wa";"Ymca - Cottonwood | Kennewick WA School-age Program";"http://www.ksd.org/schools/elementary/Cottonwood/Home/default.aspx";"http://www.ksd.org/schools/elementary/Cottonwood/Home/default.aspx";"https://www.ksd.org/Schools/Pre-Kindergarten";;
"https://childcarecenter.us/provider_detail/kings_way_lrn_ctr_vancouver_wa";"Kings Way Lrn Ctr | VANCOUVER WA Child Care Center";"http://www.kwcs.org/learning-center/";"http://www.kwcs.org/learning-center/";"https://www.kwcs.org/schools/learning-center/";;
"https://childcarecenter.us/provider_detail/kycc_childrens_center_los_angeles_ca";"Kycc Children's Center | LOS ANGELES CA DAY CARE CENTER";"http://www.kyccla.org/childcare/";"http://www.kyccla.org/childcare/";"https://www.kyccla.org/services/kids-town/program-information/";;
"https://childcarecenter.us/provider_detail/lake_forest_high_schools_little_scouts_lake_forest_il";"Lake Forest High School's Little Scouts | LAKE FOREST IL Day Care Center";"http://www.lakeforestschools.org/community/programs/little-scouts-preschool";"http://www.lakeforestschools.org/community/programs/little-scouts-preschool/index.aspx";"https://www.lakeforestschools.org/community/lfhs-programs/little-scouts-preschool";;
"https://childcarecenter.us/provider_detail/lakeview_christian_daycare_academy_rossville_ga";"Lakeview Christian Daycare & Academy | Rossville GA";"http://www.lakeviewministries.com/content.cfm?id=336";"http://www.lakeviewministries.com/content.cfm?id=336";"https://www.lakeviewministries.com/";;
"https://childcarecenter.us/provider_detail/lamb_of_god_lutheran_school_anaheim_ca";"LAMB OF GOD LUTHERAN SCHOOL | ANAHEIM CA DAY CARE CENTER";"http://www.lambofgodanaheim.com/childcare.aspx";"http://lambofgodanaheim.com/childcare.aspx";"https://www.lambofgodanaheim.com/child-care-centers/";"https://www.facebook.com/pg/Lamb-of-God-Child-Care-Center-225654310936173/about/?ref=page_internal";
"https://childcarecenter.us/provider_detail/lavelle_school_for_the_blind_bronx_ny";"Lavelle School For The Blind | BRONX NY";"http://www.lavelleschool.org/main/";"http://www.lavelleschool.org/main/";"https://www.lavelleschool.org/education-services-programs/";;
"https://childcarecenter.us/provider_detail/lily_pond_at_baker_altoona_pa";"Lily Pond At Baker | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_at_ebner_altoona_pa";"Lily Pond At Ebner | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_at_irving_altoona_pa";"LILY POND AT IRVING | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_at_juniata_altoona_pa";"LILY POND AT JUNIATA | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_at_juniata_gap_altoona_pa";"Lily Pond At Juniata Gap | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_at_logan_altoona_pa";"LILY POND AT LOGAN | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_at_logan_altoona_pa";"LILY POND AT PENN LINCOLN | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_at_pleasant_valley_altoona_pa";"Lily Pond At Pleasant Valley | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_early_learning_center_altoona_pa";"LILY POND EARLY LEARNING CENTER | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"https://childcarecenter.us/provider_detail/lily_pond_school_age_center_altoona_pa";"Lily Pond School-age Center | ALTOONA PA Child Care Center";"http://www.kidsfirstblair.org/lily_pond.htm";"http://www.kidsfirstblair.org/lily_pond.htm";"https://www.lilypondcdc.org/before---after-school.html";;
"http://childcarecenter.us/provider_detail/nye_beach_montessori_newport_or";"Nye Beach Montessori | Newport OR Child Care Center";"http://www.lindayapp.com/ly_nbm_main.html";"http://www.lindayapp.com/ly_nbm_main.html";"https://www.lindayapp.com/";"https://www.facebook.com/pages/Nye-Beach-Montessori-School/1499736576974832";
"https://childcarecenter.us/provider_detail/nye_beach_montessori_newport_or";"Nye Beach Montessori | Newport OR Child Care Center";"http://www.lindayapp.com/ly_nbm_main.html";"http://www.lindayapp.com/ly_nbm_main.html";"https://www.lindayapp.com/";"https://www.facebook.com/pages/Nye-Beach-Montessori-School/1499736576974832";
"https://childcarecenter.us/provider_detail/ymca_echo_hill_marion_ia";"YMCA-Echo Hill | MARION IA Licensed Center";"http://www.linnmar.k12.ia.us/default.asp";"http://www.linnmar.k12.ia.us/pages.asp?uid=C62D8493846D4ED7B275078AA63410D4&pid=1&myschool=Echo%20Hi";"https://www.linnmar.k12.ia.us/schools/early-childhood-blended-learning/little-lions-preschool/";;
"https://childcarecenter.us/provider_detail/little_jewels_learning_center_inc_2_normal_il";"LITTLE JEWELS LEARNING CENTER, INC 2 | NORMAL IL Day Care Center";"http://www.littlejewelslearningcenter.com/normal/";"http://www.littlejewelslearningcenter.com/normal/";"https://www.littlejewelslearningcenter.com/curriculum-pre-k.shtml";;
"https://childcarecenter.us/provider_detail/little_sprouts_childrens_center_bow_nh";"Little Sprouts Children's Center | Bow NH";"http://www.littlesproutsllc.com/";"http://www.littlesproutsllc.com/";"https://www.littlesproutsllc.com/";;
"http://childcarecenter.us/provider_detail/lsp_leawood_inc_overland_park_ks";"Little Sunshine's Playhouse - Leawood | Overland Park KS Child Care Center";"http://www.littlesunshine.com/ks-leawood-2/";"http://www.littlesunshine.com/ks-leawood-2/";"https://www.littlesunshine.com/student-admissions/preschool/";;
"https://childcarecenter.us/provider_detail/lsp_leawood_inc_overland_park_ks";"Little Sunshine's Playhouse - Leawood | Overland Park KS Child Care Center";"http://www.littlesunshine.com/ks-leawood-2/";"http://www.littlesunshine.com/ks-leawood-2/";"https://www.littlesunshine.com/student-admissions/preschool/";;
"https://childcarecenter.us/provider_detail/la_mesa_dale_preschool_la_mesa_ca";"La Mesa Dale Preschool | LA MESA CA DAY CARE CENTER";"http://www.lmsvsd.k12.ca.us/schools/lmd/lmd_home.html";"http://www.lmsvsd.k12.ca.us/schools/lmd/lmd_home.html";"https://www.lmsvschools.org/lamesadale";"https://www.lmsvschools.org/domain/252";
"https://childcarecenter.us/provider_detail/lmsv_rancho_preschool_spring_valley_ca";"Lmsv-rancho Preschool | SPRING VALLEY CA DAY CARE CENTER";"http://www.lmsvschools.org/schools/ran/home.htm";"http://www.lmsvsd.k12.ca.us/schools/ran/home.htm";"https://www.lmsvschools.org/rancho";"https://www.lmsvschools.org/domain/252";
"https://childcarecenter.us/provider_detail/seedlings_lafayette_ca";"Seedlings | LAFAYETTE CA INFANT CENTER";"http://www.seedlingspreschool.blogspot.com/";"http://www.seedlingspreschool.blogspot.com/";"https://www.lopc.org/seedlings/";;
"http://childcarecenter.us/provider_detail/los_alamitos_child_development_center_lee_site_los_alamitos_ca";"LOS ALAMITOS CHILD DEVELOPMENT CENTER-LEE SITE | LOS ALAMITOS CA DAY CARE CENTER";"http://www.losalusd.k12.ca.us/Domain/57";"http://www.losalusd.k12.ca.us/Domain/57";"https://www.losal.org/Domain/929";;
"https://childcarecenter.us/provider_detail/los_alamitos_child_development_center_lee_site_los_alamitos_ca";"Los Alamitos Child Development Center-lee Site | LOS ALAMITOS CA";"http://www.losalusd.k12.ca.us/Domain/57";"http://www.losalusd.k12.ca.us/Domain/57";"https://www.losal.org/Domain/929";;
"https://childcarecenter.us/provider_detail/little_rock_montessori_school_little_rock_ar";"Little Rock Montessori School | LITTLE ROCK AR Child Care Center";"http://www.lrmontessori.org/home.html";"http://www.lrmontessori.org/home.html";"https://www.lrmontessori.org/";;
"https://childcarecenter.us/provider_detail/little_rock_montessori_school_south_little_rock_ar";"Little Rock Montessori School South | LITTLE ROCK AR Child Care Center";"http://www.lrmontessori.org/home.html";"http://www.lrmontessori.org/home.html";"https://www.lrmontessori.org/";;
"https://childcarecenter.us/provider_detail/lss_childs_first_center_janesville_wi";"Lss Child's First Center | JANESVILLE WI";"http://www.lsswis.org/Childcare.htm";"http://www.lsswis.org/Childcare.htm";"https://www.lsswis.org/LSS.htm";;
"https://childcarecenter.us/provider_detail/crestview_elementary_before_after_care_indianapolis_in";"Crestview Elementary - Before & After Care | Indianapolis IN";"http://www.ltschools.org/academics/programs/before-after-school";"http://www.ltschools.org/academics/programs/before-after-school";"https://www.ltschools.org/enrollment/preschool-k";;
"https://childcarecenter.us/provider_detail/ymca_bellevue_family_horace_mann_elem_redmond_wa";"Ymca Bellevue Family Horace Mann Elem | REDMOND WA School-age Program";"http://www.lwsd.org/school/mann/Pages/default";"http://www.lwsd.org/school/mann/Pages/default.aspx";"https://www.lwsd.org/programs-and-services/preschool";;
"https://childcarecenter.us/provider_detail/le_lycee_francais_de_los_angeles_los_angeles_ca";"Le Lycee Francais De Los Angeles | LOS ANGELES CA DAY CARE CENTER";"http://www.lyceela.org/le-lycee/our-campuses/overland";"http://www.lyceela.org/le_lycee/our_campuses/overland/index.aspx";"https://www.lyceela.org/academics/preschool";;
"https://childcarecenter.us/provider_detail/le_lycee_francais_de_los_angeles_pacific_palisades_ca";"Le Lycee Francais De Los Angeles | PACIFIC PALISADES CA DAY CARE CENTER";"http://www.lyceela.org/le-lycee/our-campuses/pacific-palisades";"http://www.lyceela.org/le_lycee/our_campuses/pacific_palisades/index.aspx";"https://www.lyceela.org/academics/preschool";;
"https://childcarecenter.us/provider_detail/mountain_view_intermediate_franklin_nc";"Mountain View Intermediate | FRANKLIN NC";"http://www.macon.k12.nc.us/schools/mvi/default.aspx";"http://www.macon.k12.nc.us/schools/mvi/default.aspx";"https://www.macon.k12.nc.us/mvi/";;
"https://childcarecenter.us/provider_detail/61081";"Jewish Community Alliance | Portland ME Child Care Center";"http://www.mainejewish.org/Section.aspx?id=1057";"http://www.mainejewish.org/Section.aspx?id=1057";"https://www.mainejewish.org/kids-family/goldman-family-preschool/";;
"http://childcarecenter.us/provider_detail/ykids_at_manchester_elementary_scool_mtes_manchester_nj";"YKIDS at Manchester Elementary Scool (MTES) | Manchester Township NJ Child Care Center";"http://www.manchestertwp.org/Domain/8";"http://www.manchestertwp.org/Domain/8";"https://www.manchestertwp.org/mtes";;
"https://childcarecenter.us/provider_detail/ykids_at_manchester_elementary_scool_mtes_manchester_nj";"Ykids At Manchester Elementary Scool (mtes) | Manchester Township NJ";"http://www.manchestertwp.org/Domain/8";"http://www.manchestertwp.org/Domain/8";"https://www.manchestertwp.org/mtes";;
"http://childcarecenter.us/provider_detail/y_kids_at_whiting_elementary_school_manchester_nj";"Y-Kids at Whiting Elementary School | Manchester Township NJ Child Care Center";"http://www.manchestertwp.org/Domain/10";"http://www.manchestertwp.org/Domain/10";"https://www.manchestertwp.org/whiting";;
"https://childcarecenter.us/provider_detail/y_kids_at_whiting_elementary_school_manchester_nj";"Y-kids At Whiting Elementary School | Manchester Township NJ Child Care Center";"http://www.manchestertwp.org/Domain/10";"http://www.manchestertwp.org/Domain/10";"https://www.manchestertwp.org/whiting";;
"https://childcarecenter.us/provider_detail/84245_elizabeth_smith_elementary_mansfield_tx";"Elizabeth Smith Elementary | Mansfield TX";"http://www.mansfieldisd.org/schools/esmith/smith_index.htm";"http://www.mansfieldisd.org/schools/esmith/smith_index.htm";"https://www.mansfieldisd.org/page.cfm?p=4636";;
"http://childcarecenter.us/provider_detail/87489_met_head_start_cleveland_tx";"MET HEAD START | Cleveland TX Licensed Center - Child Care Program";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"http://childcarecenter.us/provider_detail/87490";"MET Head Start | Anahuac TX Licensed Center - Child Care Program";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"http://childcarecenter.us/provider_detail/87493_met_head_start_of_liberty_county_2_liberty_tx";"MET Head Start of Liberty County #2 | Liberty TX Licensed Center - Child Care Program";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"http://childcarecenter.us/provider_detail/87494_met_head_start_waller_county_hempstead_tx";"Met Head Start Waller County | Hempstead TX Licensed Center - Child Care Program";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"http://childcarecenter.us/provider_detail/met_early_head_start_humble_humble_tx";"MET Early Head Start- Humble | Humble TX Licensed Center - Child Care Program";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"https://childcarecenter.us/provider_detail/87489_met_head_start_cleveland_tx";"Met Head Start | Cleveland TX";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"https://childcarecenter.us/provider_detail/87490";"Met Head Start | Anahuac TX";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"https://childcarecenter.us/provider_detail/87491_met_head_start_montgomery_county_conroe_tx";"Met Head Start Montgomery County | Conroe TX";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"https://childcarecenter.us/provider_detail/87493_met_head_start_of_liberty_county_2_liberty_tx";"MET Head Start of Liberty County #2 | Liberty TX Licensed Center - Child Care Program";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"https://childcarecenter.us/provider_detail/87494_met_head_start_waller_county_hempstead_tx";"Met Head Start Waller County | Hempstead TX";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"https://childcarecenter.us/provider_detail/87495_met_head_start_montgomery_county_ii_willis_tx";"Met-head Start Montgomery County Ii | Willis TX";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"https://childcarecenter.us/provider_detail/87496";"Met/headstart (austin County) | Sealy TX";"http://www.metinc.org/headstart/locations/hslocations.html";"http://www.metinc.org/headstart/locations/hslocations.html";"https://www.metinc.org/headstart/hsoverview.html";"https://www.metinc.org/headstart/hscenters.html";
"https://childcarecenter.us/provider_detail/margolin_hebrew_academy_preschool_memphis_tn";"Margolin Hebrew Academy Preschool | MEMPHIS TN";"http://www.mhafyos.org/prek-8/leach-early-childhood-center";"http://www.mhafyos.org/prek-8/leach-early-childhood-center";"https://www.mhafyos.org/apps/pages/index.jsp?uREC_ID=653608&type=d&pREC_ID=1108980";;
"https://childcarecenter.us/provider_detail/head_start_child_development_center_mhcc_gresham_or";"Head Start Child Development Center (mhcc) | Gresham OR";"http://www.mhcc.edu/CommunityConnections.aspx?id=1026";"http://www.mhcc.edu/CommunityConnections.aspx?id=1026";"https://www.mhcc.edu/EarlyHeadStart/";;
"http://childcarecenter.us/provider_detail/mica_head_start_grinnell_grinnell_ia";"MICA Head Start-Grinnell Full Day | GRINNELL IA Licensed Center";"http://www.micaonline.org/head_start/";"http://www.micaonline.org/head_start/";"https://www.micaonline.org/ecp";;
"https://childcarecenter.us/provider_detail/mica_head_start_grinnell_grinnell_ia";"Mica Head Start-grinnell | GRINNELL IA Licensed Center";"http://www.micaonline.org/head_start/";"http://www.micaonline.org/head_start/";"https://www.micaonline.org/hs";;
"https://childcarecenter.us/provider_detail/mica_head_start_nevada_nevada_ia";"Mica Head Start-nevada | NEVADA IA Licensed Center";"http://www.micaonline.org/head_start/";"http://www.micaonline.org/head_start/";"https://www.micaonline.org/hs";;
"https://childcarecenter.us/provider_detail/penobscot_bay_ymca_rockport_rockport_me";"Penobscot Bay YMCA - Rockport | Rockport ME Child Care Center";"http://www.penbayymca.org/zprograms/zchildcare.html";"http://www.penbayymca.net/zprograms/zchildcare.html";"https://www.midcoastrec.org/program-brochures";;
"https://childcarecenter.us/provider_detail/millersville_child_development_center_taylorsville_nc";"Millersville Child Development Center | TAYLORSVILLE NC";"http://www.millersvillebaptistchurch.com/child.htm";"http://www.millersvillebaptistchurch.com/child.htm";"https://www.millersvillebc.com/kids4truth/index.htm";;
"https://childcarecenter.us/provider_detail/miramar_community_services_early_childhood_program_fairway_park_miramar_fl";"Miramar Early Childhood Program At Fairway Park | MIRAMAR FL";"http://www.miramarfl.gov/socialservices/childhood/";"http://www.ci.miramar.fl.us/socialservices/childhood/";"https://www.miramarfl.gov/475/Preschool-Programs";;
"https://childcarecenter.us/provider_detail/miramar_early_childhood_program_at_sunset_lakes_miramar_fl";"Miramar Early Childhood Program At Sunset Lakes | MIRAMAR FL";"http://www.miramarfl.gov/socialservices/childhood/";"http://www.ci.miramar.fl.us/socialservices/childhood/";"https://www.miramarfl.gov/475/Preschool-Programs";;
"https://childcarecenter.us/provider_detail/miramar_early_childhood_program_silver_shores_miramar_fl";"Miramar Early Childhood Program, Silver Shores | MIRAMAR FL";"http://www.miramarfl.gov/socialservices/childhood/";"http://www.ci.miramar.fl.us/socialservices/childhood/";"https://www.miramarfl.gov/475/Preschool-Programs";;
"https://childcarecenter.us/provider_detail/miramar_early_childhood_program_youth_center_miramar_fl";"MIRAMAR EARLY CHILDHOOD PROGRAM, YOUTH CENTER | MIRAMAR FL Child Care Facility";"http://www.miramarfl.gov/socialservices/childhood/";"http://www.ci.miramar.fl.us/socialservices/childhood/";"https://www.miramarfl.gov/475/Preschool-Programs";;
"https://childcarecenter.us/provider_detail/mission_viejo_montessori3_mission_viejo_ca";"MISSION VIEJO MONTESSORI | MISSION VIEJO CA INFANT CENTER";"http://www.missionviejomontessori.com/ContactUs.aspx";"http://www.missionviejomontessori.com/ContactUs.aspx";"https://www.missionviejomontessori.com/toddler-program/";;
"https://childcarecenter.us/provider_detail/marcus_meriden_cleghorn_marcus_ia";"Marcus-meriden-cleghorn Csd-begindergarten | MARCUS IA";"http://www.marcus-mer-cleg.k12.ia.us/toc.htm";"http://www.marcus-mer-cleg.k12.ia.us/toc.htm";"https://www.mmcruroyals.org/marcus-elementary-1";;
"https://childcarecenter.us/provider_detail/montessori_school_at_washington_avenue_san_leandro_ca";"Montessori School At Washington Avenue | SAN LEANDRO CA DAY CARE CENTER";"http://www.montessorica.com/washington/";"http://www.montessorica.com/washington/";"https://www.montessorischoolatwashingtonave.com/tuition-fees#preschool";;
"https://childcarecenter.us/provider_detail/montessori_school_of_brentwood_inc_brentwood_ca";"MONTESSORI SCHOOL OF BRENTWOOD, INC. | BRENTWOOD CA DAY CARE CENTER";"http://www.montessorica.com/montessori_school_of_brentwood.htm";"http://www.montessorica.com/montessori_school_of_brentwood.htm";"https://www.montessorischoolofbrentwood.com/tuition-fees/";;
"https://childcarecenter.us/provider_detail/montessori_school_of_modesto_modesto_ca";"Montessori School Of Modesto | MODESTO CA DAY CARE CENTER";"http://www.montessorica.com/Modesto School.htm";"http://www.montessorica.com/Modesto%20School.htm";"https://www.montessorischoolofmodesto.com/tuition-fees/#preschool";;
"https://childcarecenter.us/provider_detail/montessori_school_of_tracy_tracy_ca";"Montessori School Of Tracy | TRACY CA DAY CARE CENTER";"http://www.montessorica.com/Tracy School.htm";"http://www.montessorica.com/Tracy%20School.htm";"https://www.montessorischooloftracy.com/tuition-fees#preschool";;
"https://childcarecenter.us/provider_detail/the_childrens_corner_lititz_pa";"The Children's Corner | LITITZ PA Child Care Center";"http://www.moravianmanor.org/children.htm";"http://www.moravianmanor.org/children.htm";"https://www.moravianmanor.org/";;
"https://childcarecenter.us/provider_detail/mt_carmel_baptist_child_development_cnt_signal_mountain_tn";"Mt. Carmel Baptist Child Development Cnt | SIGNAL MOUNTAIN TN";"http://www.mountcarmelbaptist.com/Daycare.aspx";"http://mountcarmelbaptist.com/Daycare.aspx";"https://www.mountcarmelbaptist.com/ministries/child-development-center/";;
"http://childcarecenter.us/provider_detail/monterey_peninsula_college_childrens_center_monterey_ca";"MONTEREY PENINSULA COLLEGE CHILDREN'S CENTER | MONTEREY CA DAY CARE CENTER";"http://www.mpc.edu/studentservices/childrenscenter/Pages/default.aspx";"http://www.mpc.edu/studentservices/childrenscenter/Pages/default.aspx";"https://www.mpc.edu/student-services/support-resources/child-development-center-cdc";;
"https://childcarecenter.us/provider_detail/monterey_peninsula_college_childrens_center_monterey_ca";"Monterey Peninsula College Children's Center | MONTEREY CA";"http://www.mpc.edu/studentservices/childrenscenter/Pages/default.aspx";"http://www.mpc.edu/studentservices/childrenscenter/Pages/default.aspx";"https://www.mpc.edu/student-services/support-resources/child-development-center-cdc";;
"https://childcarecenter.us/provider_detail/ann_harris_smith_little_peoples_place_cresson_pa";"Ann Harris Smith Little People's Place | CRESSON PA Child Care Center";"http://www.mtaloy.edu/student_life/the-ann-harris-smith-little-peoples-place/";"http://www.mtaloy.edu/student_life/the-ann-harris-smith-little-peoples-place/";"https://www.mtaloy.edu/majors-programs/early-childhood-education/";;
"https://childcarecenter.us/provider_detail/mount_mary_child_care_center_milwaukee_wi";"MOUNT MARY CHILD CARE CENTER | MILWAUKEE WI Licensed Group Child Care";"http://www.mtmary.edu/childcarecenter.htm";"http://www.mtmary.edu/childcarecenter.htm";"https://www.mtmary.edu/";;
"https://childcarecenter.us/provider_detail/mt_moriah_christian_academy_brooklyn_ny";"Mt. Moriah Christian Academy | BROOKLYN NY";"http://www.mtmoriahchristianacademy.com/";"http://www.mtmoriahchristianacademy.com/";"https://www.mtmoriahchristianacademy.com/";;
"https://childcarecenter.us/provider_detail/marble_valley_preschool_el_dorado_hills_ca";"Marble Valley Preschool | EL DORADO HILLS CA DAY CARE CENTER";"http://www.marblevalleyschool.org/kindergarten.html";"http://www.marblevalleyschool.org/kindergarten.html";"https://www.mva-edh.org/early-childhood.html";;
"https://childcarecenter.us/provider_detail/slater_preschool_mountain_view_ca";"Slater Preschool | MOUNTAIN VIEW CA DAY CARE CENTER";"http://www.mvwsd.org/component/content/article/79-schools/86-preschool";"http://www.mvwsd.org/component/content/article/79-schools/86-preschool";"https://www.mvwsd.org/schools_and_programs/preschool";;
