"Referring Page URL";"Referring Page Title";"Link URL";"Link Anchor";"correct link";
"https://childcarecenter.us/provider_detail/village_lutheran_church_preschool_st_louis_mo";"Village Lutheran Church Preschool | SAINT LOUIS MO";"http://www.villagelutheranchurch.org/index.php?option=com_content&view=article&id=54&Itemid=57";"http://www.villagelutheranchurch.org/index.php?option=com_content&view=article&id=54&Itemid=57";"http://www.villagelutheranchurch.org/preschool.html";
"https://childcarecenter.us/provider_detail/convoy_preschool_convoy_oh";"CONVOY PRESCHOOL | CONVOY OH Licensed Child Care Center";"http://www.villageofconvoy.com/convoypreschool.html";"http://www.villageofconvoy.com/convoypreschool.html";"http://www.villageofconvoy.com/schools/preschool.html";
"https://childcarecenter.us/provider_detail/village_church_weekday_preschool_child_care_center_prairie_village_ks";"Village Church Weekday Preschool Child Care Center | Prairie Village KS Child Care Center";"http://www.villagepres.org/ministries-programs/child-and-family-development-center/";"http://www.villagepres.org/ministries-programs/child-and-family-development-center/";"http://www.villagepres.org/child--family-development-center.html";
"https://childcarecenter.us/provider_detail/village_church_child_family_dev_center_leawood_ks";"Village Church Child & Family Dev Center | Leawood KS Child Care Center";"http://www.villagepres.org/ministries-programs/village-church-preschool/";"http://www.villagepres.org/ministries-programs/village-church-preschool/";"http://www.villagepres.org/preschool.html";
"https://childcarecenter.us/provider_detail/village_pre_school_of_visalia_inc_visalia_ca";"Village Pre-school Of Visalia Inc | VISALIA CA DAY CARE CENTER";"http://www.villagepreschool.com/";"http://www.villagepreschool.com";"http://www.villagepreschool.com/";
"https://childcarecenter.us/provider_detail/village_pre_school_of_yorba_linda_yorba_linda_ca";"Village Pre-school Of Yorba Linda | YORBA LINDA CA DAY CARE CENTER";"http://www.villagepreschool.com/";"http://www.villagepreschool.com/";"http://www.villagepreschool.com/";
"https://childcarecenter.us/provider_detail/village_tree_preschool_culver_city_ca";"Village Tree Preschool | CULVER CITY CA DAY CARE CENTER";"http://www.villagetreepreschool.org/Preschool.html";"http://www.villagetreepreschool.org/Preschool.html";"http://www.villagetreepreschool.org/";
"https://childcarecenter.us/provider_detail/villa_maria_daycare_fargo_nd";"VILLA MARIA DAYCARE | FARGO ND Group Child Care Facility";"http://www.villamariafargo.com/volunteer.htm";"http://www.villamariafargo.com/volunteer.htm";"http://www.villamariafargo.com/volunteer.html";
"https://childcarecenter.us/provider_detail/saint_vincent_depaul_headstart_baltimore_md";"Saint Vincent Depaul Headstart | Baltimore MD";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/our-programs";
"https://childcarecenter.us/provider_detail/st_vincent_de_paul_head_start_baltimore_md";"St. Vincent De Paul Head Start | Baltimore MD Licensed Child Care Center";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/our-programs";
"https://childcarecenter.us/provider_detail/st_vincent_de_paul_head_start_center_site_iii_baltimore_md";"St. Vincent De Paul Head Start Center Site Iii | Baltimore MD";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/our-programs";
"https://childcarecenter.us/provider_detail/st_vincent_de_paul_headstart_southeast_our_lady_of_fatima_baltimore_md";"St. Vincent De Paul Headstart Southeast@our Lady Of Fatima";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/our-programs";
"https://childcarecenter.us/provider_detail/st_vincent_depaul_hdstsite_2_baltimore_md";"St Vincent Depaul Hdstsite 2 | Baltimore MD";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/programs_head_start_st_vincent_baltimore.html";"http://www.vincentbaltimore.org/our-programs";
"http://childcarecenter.us/provider_detail/dippolito_elementary_school_ymca_sacc_program_vineland_nj";"D'Ippolito Elementary School YMCA-SACC Program | VINELAND NJ Child Care Center";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/barse_elementary_school_ymca_sacc_program_vineland_nj";"Barse Elementary School Ymca-sacc Program | VINELAND NJ";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/dippolito_elementary_school_ymca_sacc_program_vineland_nj";"D'ippolito Elementary School Ymca-sacc Program | VINELAND NJ";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/durand_elementary_school_ymca_sacc_program_vineland_nj";"Durand Elementary School Ymca-sacc Program | VINELAND NJ";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/elevate_summer_enrichment_vineland_nj";"Max Leuchter School YMCA-SACC Program | VINELAND NJ Child Care Center";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/johnstone_elementary_school_ymca_sacc_program_vineland_nj";"Johnstone Elementary School Ymca-sacc Program | VINELAND NJ";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/mennies_elementary_school_ymca_sacc_program_vineland_nj";"Mennies Elementary School Ymca-sacc Program | VINELAND NJ";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/petway_elementary_school_ymca_sacc_program_vineland_nj";"Petway Elementary School Ymca-sacc Program | VINELAND NJ";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/sabater_elementary_school_ymca_sacc_program_vineland_nj";"Sabater Elementary School Ymca-sacc Program | VINELAND NJ";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/childcare/school_age_care.php";"http://www.vinelandymca.org/child_care/school_age_child_care.php";
"https://childcarecenter.us/provider_detail/vip_day_care_center_111_fresh_meadows_ny";"Vip Day Care Center 111 | FRESH MEADOWS NY";"http://www.vipdaycarecenter.com/vip3/vipIIIcontactus.htm";"http://www.vipdaycarecenter.com/vip3/vipIIIcontactus.htm";"http://www.vipdaycarecenter.com/our-centers.html";
"https://childcarecenter.us/provider_detail/vip_day_care_center_ozone_park_ny";"VIP DAY CARE CENTER | OZONE PARK NY Child Care - Pre School";"http://www.vipdaycarecenter.com/contactus.htm";"http://www.vipdaycarecenter.com/contactus.htm";"http://www.vipdaycarecenter.com/vip-ii.html";
"https://childcarecenter.us/provider_detail/vip_very_important_people_ii_day_care_center_ozone_park_ny";"Vip - Very Important People Ii Day Care Center | OZONE PARK NY";"http://www.vipdaycarecenter.com/vip2/vipIIcontactus.htm";"http://www.vipdaycarecenter.com/vip2/vipIIcontactus.htm";"http://www.vipdaycarecenter.com/vip-ii.html";
"http://childcarecenter.us/provider_detail/visions_of_learning_child_care_center_tyler_tx";"Visions of Learning Child Care Center | Tyler TX Licensed Center - Child Care Program";"http://www.visionsoflearningtyler.com/Contactus.html";"http://www.visionsoflearningtyler.com/Contactus.html";"http://www.visionsoflearningtyler.com/p/home.html";
"https://childcarecenter.us/provider_detail/visions_of_learning_child_care_center_tyler_tx";"Visions Of Learning Child Care Center | Tyler TX";"http://www.visionsoflearningtyler.com/Contactus.html";"http://www.visionsoflearningtyler.com/Contactus.html";"http://www.visionsoflearningtyler.com/p/home.html";
"http://childcarecenter.us/provider_detail/vista_christian_preschool_vista_ca";"VISTA CHRISTIAN PRESCHOOL | VISTA CA DAY CARE CENTER";"http://www.vistaassembly.com/preschool/";"http://www.vistaassembly.com/preschool/";"http://www.vistachristianpreschool.org/";
"https://childcarecenter.us/provider_detail/vista_christian_preschool_vista_ca";"Vista Christian Preschool | VISTA CA DAY CARE CENTER";"http://www.vistaassembly.com/preschool/";"http://www.vistaassembly.com/preschool/";"http://www.vistachristianpreschool.org/";
"https://childcarecenter.us/provider_detail/vanderbilt_presbyterian_childcare_learning_center_naples_fl";"Vanderbilt Presbyterian Childcare & Learning Center | Naples FL";"http://www.vpcnaples.org/vanderbiltlearningcenter";"http://www.vpcnaples.org/vanderbiltlearningcenter";"http://www.vpcnaples.org/preschool";
"https://childcarecenter.us/provider_detail/valley_points_family_ymca_after_school_child_care_new_kensington_pa";"Valley Points Family Ymca After School Child Care | NEW KENSINGTON PA";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-enrichment";
"https://childcarecenter.us/provider_detail/valley_points_family_ymca_child_care_new_kensington_pa";"Valley Points Family Ymca/child Care | NEW KENSINGTON PA Child Care Center";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-enrichment";
"https://childcarecenter.us/provider_detail/valley_points_family_ymca_curtisville_tarentum_pa";"Valley Points Family Ymca/curtisville | TARENTUM PA Child Care Center";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-enrichment";
"https://childcarecenter.us/provider_detail/valley_points_family_ymca_hd_berkey_new_kensington_pa";"Valley Points Family Ymca/h.d. Berkey | NEW KENSINGTON PA Child Care Center";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-enrichment";
"https://childcarecenter.us/provider_detail/valley_points_family_ymca_west_vandergrift_vandergrift_pa";"Valley Points Family Ymca/west Vandergrift | VANDERGRIFT PA";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-care";"http://www.vpfymca.org/child-enrichment";
"https://childcarecenter.us/provider_detail/intercoastal_kids_inc_jacksonville_fl";"Intercoastal Kids Inc. | Jacksonville FL Child Care Facility";"http://www.vpkjax.com/index.html";"http://vpkjax.com/index.html";"http://www.vpkjax.com/home.html";
"https://childcarecenter.us/provider_detail/walnut_ridge_keep_vernon_nj";"Walnut Ridge KEEP | VERNON NJ Child Care Center";"http://www.vtsd.com/walnut-ridge-primary-school";"http://www.vtsd.com/page.cfm?p=1664";"http://www.vtsd.com/walnut-ridge-school/";
"http://childcarecenter.us/provider_detail/erica_lehfeldt_waddlers_to_toddlers_billings_mt";"Erica Lehfeldt / Waddlers to Toddlers | Billings MT Group Child Care";"http://www.waddlers2toddlers.com/About-Waddlers-to-Toddlers.html";"http://www.waddlers2toddlers.com/About-Waddlers-to-Toddlers.html";"http://www.waddlers2toddlers.com/";
"https://childcarecenter.us/provider_detail/erica_lehfeldt_waddlers_to_toddlers_billings_mt";"Erica Lehfeldt / Waddlers To Toddlers | Billings MT Group Child Care";"http://www.waddlers2toddlers.com/About-Waddlers-to-Toddlers.html";"http://www.waddlers2toddlers.com/About-Waddlers-to-Toddlers.html";"http://www.waddlers2toddlers.com/";
"https://childcarecenter.us/provider_detail/downtown_childrens_center_santa_cruz_ca";"Downtown Children's Center | SANTA CRUZ CA DAY CARE CENTER";"http://www.wafwc.org/wawc-programs-and-services/early-childhood-education/";"http://wawc.org/wawc-programs-and-services/early-childhood-education/";"http://www.wafwc.org/ece/";
"https://childcarecenter.us/provider_detail/tam_infant_center_santa_cruz_ca";"Tam Infant Center | SANTA CRUZ CA INFANT CENTER";"http://www.wafwc.org/wawc-programs-and-services/early-childhood-education/";"http://wawc.org/wawc-programs-and-services/early-childhood-education/";"http://www.wafwc.org/ece/";
"http://childcarecenter.us/provider_detail/kid_s_day_out_first_united_wagoner_ok";"KID'S DAY OUT - FIRST UNITED | WAGONER OK Child Care Center";"http://www.wagonerfumc.org/366273.ihtml";"http://www.wagonerfumc.org/366273.ihtml";"http://www.wagonerfumc.org/children--youth/kids-day-out/index.html";
"https://childcarecenter.us/provider_detail/kid_s_day_out_first_united_wagoner_ok";"Kid's Day Out - First United | WAGONER OK Child Care Center";"http://www.wagonerfumc.org/366273.ihtml";"http://www.wagonerfumc.org/366273.ihtml";"http://www.wagonerfumc.org/children--youth/kids-day-out/index.html";
"https://childcarecenter.us/provider_detail/waikiki_community_center_early_education_i_t_program_honolulu_hi";"Waikiki Community Center Early Education I/t Program | HONOLULU HI";"http://www.waikikicommunitycenter.org/WCC_Preschool.html";"http://www.waikikicommunitycenter.org/WCC_Preschool.html";"http://www.waikikicommunitycenter.org/what-we-do/wcc-preschool/";
"https://childcarecenter.us/provider_detail/waikiki_community_center_early_education_program_honolulu_hi";"Waikiki Community Center Early Education Program | HONOLULU HI";"http://www.waikikicommunitycenter.org/WCC_Preschool.html";"http://www.waikikicommunitycenter.org/WCC_Preschool.html";"http://www.waikikicommunitycenter.org/what-we-do/wcc-preschool/";
"http://childcarecenter.us/provider_detail/rotary_ymca_teen_center_wallingford_ct";"ROTARY/YMCA TEEN CENTER | WALLINGFORD CT Child Care Center";"http://www.wallingfordymca.org/ChildCare.html";"http://www.wallingfordymca.org/ChildCare.html";"http://www.wallingfordymca.org/child-care/";
"https://childcarecenter.us/provider_detail/rotary_ymca_teen_center_wallingford_ct";"ROTARY/YMCA TEEN CENTER | WALLINGFORD CT Child Care Center";"http://www.wallingfordymca.org/ChildCare.html";"http://www.wallingfordymca.org/ChildCare.html";"http://www.wallingfordymca.org/child-care/";
"http://childcarecenter.us/provider_detail/wallingford_family_ymca_kindergarten_child_care_wallingford_ct";"Wallingford Family YMCA Kindergarten Child Care | WALLINGFORD CT Child Day Care Center";"http://www.wallingfordymca.org/KCC.html";"http://www.wallingfordymca.org/KCC.html";"http://www.wallingfordymca.org/child-care/";
"https://childcarecenter.us/provider_detail/wapakoneta_family_ymca_wapakoneta_oh";"WAPAKONETA FAMILY YMCA | WAPAKONETA OH Licensed Child Care Center";"http://www.wapakymca.org/contact.shtml";"http://www.wapakymca.org/contact.shtml";"http://www.wapakymca.org/index.php?src=gendocs&ref=youthdevelopment&category=Main";
"https://childcarecenter.us/provider_detail/daffodil_center_waycross_ga";"D.A.F.F.O.D.I.L. Center | Waycross GA Local School System";"http://www.ware.k12.ga.us/schools/daffodil/index.shtml";"http://www.ware.k12.ga.us/schools/daffodil/index.shtml";"http://www.ware.k12.ga.us/4/Content2/310";
