"OBJECTID";"Provider OBJECTID";"Type";"Visit Date";"Label";"URL"
901;186;"Compliance Review";"11-12-2017";"11/13/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=33597&provider_action_date_of_visit=2017-11-13"
902;186;"Compliance Review";"11-08-2016";"11/09/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=33597&provider_action_date_of_visit=2016-11-09"
996;207;"Compliance Review";"06-08-2016";"06/09/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=52621&provider_action_date_of_visit=2016-06-09"
995;207;"Compliance Review";"06-24-2018";"06/25/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=52621&provider_action_date_of_visit=2018-06-25"
994;207;"Compliance Review";"06-18-2019";"06/19/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=52621&provider_action_date_of_visit=2019-06-19"
1057;220;"Compliance Review";"06-04-2019";"06/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=73016&provider_action_date_of_visit=2019-06-05"
1061;220;"Compliance Review";"04-12-2016";"04/13/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=73016&provider_action_date_of_visit=2016-04-13"
1059;220;"Compliance Review";"04-12-2018";"04/13/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=73016&provider_action_date_of_visit=2018-04-13"
1058;220;"Compliance Review";"04-03-2019";"04/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=73016&provider_action_date_of_visit=2019-04-04"
1060;220;"Compliance Review";"05-16-2017";"05/17/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=73016&provider_action_date_of_visit=2017-05-17"
1108;231;"Compliance Review";"02-24-2016";"02/25/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=82226&provider_action_date_of_visit=2016-02-25"
1107;231;"Compliance Review";"02-12-2017";"02/13/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=82226&provider_action_date_of_visit=2017-02-13"
1104;231;"Compliance Review";"02-26-2020";"02/27/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=82226&provider_action_date_of_visit=2020-02-27"
1106;231;"Compliance Review";"01-18-2018";"01/19/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=82226&provider_action_date_of_visit=2018-01-19"
1105;231;"Compliance Review";"02-04-2019";"02/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=82226&provider_action_date_of_visit=2019-02-05"
1145;240;"Compliance Review";"03-27-2016";"03/28/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=93406&provider_action_date_of_visit=2016-03-28"
1142;240;"Compliance Review";"03-10-2019";"03/11/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=93406&provider_action_date_of_visit=2019-03-11"
1144;240;"Compliance Review";"02-21-2017";"02/22/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=93406&provider_action_date_of_visit=2017-02-22"
1143;240;"Compliance Review";"03-18-2018";"03/19/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=93406&provider_action_date_of_visit=2018-03-19"
1172;247;"Compliance Review";"05-21-2019";"05/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=99183&provider_action_date_of_visit=2019-05-22"
1173;247;"Compliance Review";"06-17-2018";"06/18/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=99183&provider_action_date_of_visit=2018-06-18"
1312;281;"Compliance Review";"10-03-2018";"10/04/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=150151&provider_action_date_of_visit=2018-10-04"
1311;281;"Compliance Review";"09-03-2019";"09/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=150151&provider_action_date_of_visit=2019-09-04"
1392;298;"Compliance Review";"09-06-2016";"09/07/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=189668&provider_action_date_of_visit=2016-09-07"
1390;298;"Compliance Review";"09-17-2019";"09/18/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=189668&provider_action_date_of_visit=2019-09-18"
1391;298;"Compliance Review";"10-01-2018";"10/02/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=189668&provider_action_date_of_visit=2018-10-02"
1428;306;"Compliance Review";"08-28-2018";"08/29/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=194092&provider_action_date_of_visit=2018-08-29"
1427;306;"Compliance Review";"08-29-2019";"08/30/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=194092&provider_action_date_of_visit=2019-08-30"
1430;306;"Compliance Review";"08-28-2016";"08/29/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=194092&provider_action_date_of_visit=2016-08-29"
1429;306;"Compliance Review";"08-13-2017";"08/14/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=194092&provider_action_date_of_visit=2017-08-14"
1502;325;"Compliance Review";"11-08-2016";"11/09/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=219438&provider_action_date_of_visit=2016-11-09"
1498;325;"Compliance Review";"11-27-2019";"11/28/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=219438&provider_action_date_of_visit=2019-11-28"
1500;325;"Compliance Review";"11-15-2018";"11/16/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=219438&provider_action_date_of_visit=2018-11-16"
1499;325;"Compliance Review";"11-27-2018";"11/28/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=219438&provider_action_date_of_visit=2018-11-28"
1501;325;"Compliance Review";"11-12-2017";"11/13/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=219438&provider_action_date_of_visit=2017-11-13"
1542;335;"Compliance Review";"11-27-2018";"11/28/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=242142&provider_action_date_of_visit=2018-11-28"
1541;335;"Compliance Review";"11-12-2019";"11/13/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=242142&provider_action_date_of_visit=2019-11-13"
1545;335;"Compliance Review";"11-20-2016";"11/21/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=242142&provider_action_date_of_visit=2016-11-21"
1544;335;"Compliance Review";"11-02-2017";"11/03/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=242142&provider_action_date_of_visit=2017-11-03"
1543;335;"Compliance Review";"10-03-2018";"10/04/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=242142&provider_action_date_of_visit=2018-10-04"
1546;335;"Compliance Review";"12-16-2015";"12/17/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=242142&provider_action_date_of_visit=2015-12-17"
1629;355;"Compliance Review";"02-11-2020";"02/12/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=289531&provider_action_date_of_visit=2020-02-12"
1630;355;"Compliance Review";"02-04-2019";"02/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=289531&provider_action_date_of_visit=2019-02-05"
1633;355;"Compliance Review";"02-24-2016";"02/25/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=289531&provider_action_date_of_visit=2016-02-25"
1631;355;"Compliance Review";"02-08-2018";"02/09/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=289531&provider_action_date_of_visit=2018-02-09"
1632;355;"Compliance Review";"02-12-2017";"02/13/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=289531&provider_action_date_of_visit=2017-02-13"
1805;383;"Compliance Review";"09-07-2017";"09/08/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=340971&provider_action_date_of_visit=2017-09-08"
1804;383;"Compliance Review";"09-23-2018";"09/24/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=340971&provider_action_date_of_visit=2018-09-24"
1803;383;"Compliance Review";"08-29-2019";"08/30/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=340971&provider_action_date_of_visit=2019-08-30"
1806;383;"Compliance Review";"08-28-2016";"08/29/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=340971&provider_action_date_of_visit=2016-08-29"
2733;560;"Compliance Review";"07-17-2016";"07/18/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=575960&provider_action_date_of_visit=2016-07-18"
2732;560;"Compliance Review";"08-08-2017";"08/09/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=575960&provider_action_date_of_visit=2017-08-09"
2730;560;"Compliance Review";"07-21-2019";"07/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=575960&provider_action_date_of_visit=2019-07-22"
2731;560;"Compliance Review";"07-15-2018";"07/16/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=575960&provider_action_date_of_visit=2018-07-16"
3112;638;"Compliance Review";"08-13-2017";"08/14/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=705686&provider_action_date_of_visit=2017-08-14"
3110;638;"Compliance Review";"07-04-2019";"07/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=705686&provider_action_date_of_visit=2019-07-05"
3111;638;"Compliance Review";"07-10-2018";"07/11/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=705686&provider_action_date_of_visit=2018-07-11"
3113;638;"Compliance Review";"07-17-2016";"07/18/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=705686&provider_action_date_of_visit=2016-07-18"
3522;714;"Compliance Review";"08-15-2016";"08/16/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856349&provider_action_date_of_visit=2016-08-16"
3518;714;"Compliance Review";"05-07-2019";"05/08/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856349&provider_action_date_of_visit=2019-05-08"
3519;714;"Compliance Review";"11-15-2018";"11/16/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856349&provider_action_date_of_visit=2018-11-16"
3517;714;"Compliance Review";"09-03-2019";"09/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856349&provider_action_date_of_visit=2019-09-04"
3520;714;"Compliance Review";"08-22-2018";"08/23/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856349&provider_action_date_of_visit=2018-08-23"
3521;714;"Compliance Review";"08-24-2017";"08/25/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=856349&provider_action_date_of_visit=2017-08-25"
4176;826;"Compliance Review";"04-22-2018";"04/23/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1143267&provider_action_date_of_visit=2018-04-23"
4178;826;"Compliance Review";"05-19-2016";"05/20/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1143267&provider_action_date_of_visit=2016-05-20"
4175;826;"Compliance Review";"05-21-2019";"05/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1143267&provider_action_date_of_visit=2019-05-22"
4174;826;"Compliance Review";"08-01-2019";"08/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1143267&provider_action_date_of_visit=2019-08-02"
4177;826;"Compliance Review";"05-23-2017";"05/24/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1143267&provider_action_date_of_visit=2017-05-24"
4173;826;"Compliance Review";"10-21-2019";"10/22/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1143267&provider_action_date_of_visit=2019-10-22"
4486;877;"Compliance Review";"06-04-2019";"06/05/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1272978&provider_action_date_of_visit=2019-06-05"
4489;877;"Compliance Review";"12-08-2016";"12/09/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1272978&provider_action_date_of_visit=2016-12-09"
4487;877;"Compliance Review";"05-30-2018";"05/31/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1272978&provider_action_date_of_visit=2018-05-31"
4488;877;"Compliance Review";"06-06-2017";"06/07/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1272978&provider_action_date_of_visit=2017-06-07"
4737;932;"Compliance Review";"09-03-2019";"09/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1358481&provider_action_date_of_visit=2019-09-04"
4766;937;"Compliance Review";"09-03-2019";"09/04/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1362733&provider_action_date_of_visit=2019-09-04"
4765;937;"Compliance Review";"12-09-2019";"12/10/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1362733&provider_action_date_of_visit=2019-12-10"
4764;937;"Compliance Review";"12-11-2019";"12/12/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1362733&provider_action_date_of_visit=2019-12-12"
4871;970;"Compliance Review";"07-01-2019";"07/02/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1439990&provider_action_date_of_visit=2019-07-02"
4869;970;"Compliance Review";"08-26-2019";"08/27/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1439990&provider_action_date_of_visit=2019-08-27"
4870;970;"Compliance Review";"08-07-2019";"08/08/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1439990&provider_action_date_of_visit=2019-08-08"
4868;970;"Compliance Review";"02-05-2020";"02/06/2020";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=1439990&provider_action_date_of_visit=2020-02-06"
843;173;"Compliance Review";"10-02-2016";"10/03/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=29681&provider_action_date_of_visit=2016-10-03"
839;173;"Compliance Review";"10-10-2019";"10/11/2019";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=29681&provider_action_date_of_visit=2019-10-11"
841;173;"Compliance Review";"10-23-2018";"10/24/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=29681&provider_action_date_of_visit=2018-10-24"
842;173;"Compliance Review";"10-17-2017";"10/18/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=29681&provider_action_date_of_visit=2017-10-18"
844;173;"Compliance Review";"11-12-2015";"11/13/2015";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=29681&provider_action_date_of_visit=2015-11-13"
840;173;"Compliance Review";"12-03-2018";"12/04/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=29681&provider_action_date_of_visit=2018-12-04"
1233;262;"Compliance Review";"05-01-2016";"05/02/2016";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=120987&provider_action_date_of_visit=2016-05-02"
1231;262;"Compliance Review";"05-20-2018";"05/21/2018";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=120987&provider_action_date_of_visit=2018-05-21"
1232;262;"Compliance Review";"03-19-2017";"03/20/2017";"https://kids.delaware.gov/occl/compliance-info.shtml?license_number=120987&provider_action_date_of_visit=2017-03-20"
