"provider_id";"date";"stage2_investigation_number";"outcome";"category";"roi_url"
"001o000000JBF0SAAX";" 9/5/2018 ";2869100;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX70/wSkFb1biqh1RtbNpw2sTddn9re5LhuaxGxcUuvuVQvU"
"001o000000JBF0SAAX";" 9/5/2018 ";2869100;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX70/wSkFb1biqh1RtbNpw2sTddn9re5LhuaxGxcUuvuVQvU"
"001o000000JBF0SAAX";" 9/5/2018 ";2868597;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX75/mNRuNPV.qPZJj37k8MN7C9ZxqizvPcVUCdXNVY3l2CY"
"001o000000JBF0SAAX";" 9/5/2018 ";2868597;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX75/mNRuNPV.qPZJj37k8MN7C9ZxqizvPcVUCdXNVY3l2CY"
"001o000000JBF0SAAX";" 9/5/2018 ";2868597;" Founded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX75/mNRuNPV.qPZJj37k8MN7C9ZxqizvPcVUCdXNVY3l2CY"
"001o000000JBF0SAAX";" 9/5/2018 ";2868597;" Founded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX75/mNRuNPV.qPZJj37k8MN7C9ZxqizvPcVUCdXNVY3l2CY"
"001o000000JBF0SAAX";" 9/5/2018 ";2868597;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX75/mNRuNPV.qPZJj37k8MN7C9ZxqizvPcVUCdXNVY3l2CY"
"001o000000JBF0SAAX";" 9/5/2018 ";2868597;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX75/mNRuNPV.qPZJj37k8MN7C9ZxqizvPcVUCdXNVY3l2CY"
"001o000000JBF0SAAX";" 9/5/2018 ";2868597;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MX75/mNRuNPV.qPZJj37k8MN7C9ZxqizvPcVUCdXNVY3l2CY"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Founded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Founded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 8/28/2018 ";2870311;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MWmC/dlTBR.JsPew54Vga8bTSZGVeSods69_Xpv2B3kC1Cks"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Founded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Founded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2850917;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCG/R7HbYHkJoPS9kLXkYmHutlt3iW16P__9ifCaILzEfGc"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Founded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Founded ";" Discipline ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF0SAAX";" 7/18/2018 ";2848619;" Founded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MTCL/H4yzazmDww6TYcClx75j1deVmSfyEJFLlce7KMcwzJM"
"001o000000JBF4nAAH";" 11/13/2020 ";3111924;" Unfounded ";" Other ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000UprK/4ZxSmi9gVCEE5DWS_AszdrYNwJa05LE4ieUVoWnZI90"
"001o000000JBF4nAAH";" 11/13/2020 ";3111924;" Unfounded ";" Harsh Treatment ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000UprK/4ZxSmi9gVCEE5DWS_AszdrYNwJa05LE4ieUVoWnZI90"
"001o000000JBF4nAAH";" 11/13/2020 ";3111924;" Unfounded ";" Lack of Supervision ";"https://decl.my.salesforce.com/sfc/p/o0000000IHut/a/1J000000UprK/4ZxSmi9gVCEE5DWS_AszdrYNwJa05LE4ieUVoWnZI90"
"001o000000JBF4nAAH";" 12/17/2019 ";3013134;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZ4R/XBsbtZa5s0oxfgfXoEs5MqIILgyUIs5uA2.bwtVk.iQ"
"001o000000JBF4nAAH";" 12/17/2019 ";3013134;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZ4R/XBsbtZa5s0oxfgfXoEs5MqIILgyUIs5uA2.bwtVk.iQ"
"001o000000JBF4nAAH";" 12/17/2019 ";3013134;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZ4R/XBsbtZa5s0oxfgfXoEs5MqIILgyUIs5uA2.bwtVk.iQ"
"001o000000JBF4nAAH";" 12/17/2019 ";3013134;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AZ4R/XBsbtZa5s0oxfgfXoEs5MqIILgyUIs5uA2.bwtVk.iQ"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Drugs or Alcohol ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Drugs or Alcohol ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF4nAAH";" 5/18/2018 ";2832924;" Founded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MjLe/NugcS2eLOPycroCQPoT3QYwgrX2cTUV7AyS24frbbgM"
"001o000000JBF6dAAH";" 5/8/2019 ";2949101;" Unfounded ";" Harsh Treatment ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqt9/CHg5Y3ZWrbULjoEbfQNeNF2S7Z.YpwCsvGMQ_9b9ZHc"
"001o000000JBF6dAAH";" 5/8/2019 ";2949101;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqt9/CHg5Y3ZWrbULjoEbfQNeNF2S7Z.YpwCsvGMQ_9b9ZHc"
"001o000000JBF6dAAH";" 5/8/2019 ";2949101;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqt9/CHg5Y3ZWrbULjoEbfQNeNF2S7Z.YpwCsvGMQ_9b9ZHc"
"001o000000JBF6dAAH";" 5/8/2019 ";2949101;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Mqt9/CHg5Y3ZWrbULjoEbfQNeNF2S7Z.YpwCsvGMQ_9b9ZHc"
"001o000000JBFLMAA5";" 4/10/2019 ";2932667;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MmjK/NozoF4VsIPGeHubqWmXDR6v4ZIX7OvMqOamkszcl8y0"
"001o000000JBFLMAA5";" 4/10/2019 ";2932667;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MmjK/NozoF4VsIPGeHubqWmXDR6v4ZIX7OvMqOamkszcl8y0"
"001o000000JBFLMAA5";" 4/10/2019 ";2932667;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MmjK/NozoF4VsIPGeHubqWmXDR6v4ZIX7OvMqOamkszcl8y0"
"001o000000MRb3gAAD";" 12/11/2019 ";3016929;" Unfounded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AasD/OpziU0zb5OkcQ6x50SDNcxNlMtcxkG9EO7qXSHUtHJk"
"001o000000MRb3gAAD";" 12/11/2019 ";3016929;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AasD/OpziU0zb5OkcQ6x50SDNcxNlMtcxkG9EO7qXSHUtHJk"
"001o000000MRb3gAAD";" 12/11/2019 ";3016929;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AasD/OpziU0zb5OkcQ6x50SDNcxNlMtcxkG9EO7qXSHUtHJk"
"001o000000MRb3gAAD";" 12/11/2019 ";3016929;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AasD/OpziU0zb5OkcQ6x50SDNcxNlMtcxkG9EO7qXSHUtHJk"
"001o000000MRb3gAAD";" 12/11/2019 ";3016929;" Unfounded ";" Facility Condition/safety ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000AasD/OpziU0zb5OkcQ6x50SDNcxNlMtcxkG9EO7qXSHUtHJk"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvs9AAD";" 2/26/2018 ";2802689;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MFiD/aVhrnoOMPz0ukKiFALUkM.ljsn1SPx6kgOT08PnwCx4"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Unfounded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Unfounded ";" Staff Qualifications ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvvQAAT";" 9/12/2018 ";2865930;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MXtO/nFbZk2BqvJdOvptfo0q1cPNUEW0LSInUDCOw2FKIt1s"
"001o000000NCvx8AAD";" 2/15/2018 ";2799140;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSab/z62w5MTPG.2JspCKASSAcABD2dPMBjnt5yvp3LsAdOI"
"001o000000NCvx8AAD";" 2/15/2018 ";2799140;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSab/z62w5MTPG.2JspCKASSAcABD2dPMBjnt5yvp3LsAdOI"
"001o000000NCvx8AAD";" 2/15/2018 ";2799140;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSab/z62w5MTPG.2JspCKASSAcABD2dPMBjnt5yvp3LsAdOI"
"001o000000NCvx8AAD";" 2/15/2018 ";2799140;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSab/z62w5MTPG.2JspCKASSAcABD2dPMBjnt5yvp3LsAdOI"
"001o000000NCvx8AAD";" 2/15/2018 ";2799140;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MSab/z62w5MTPG.2JspCKASSAcABD2dPMBjnt5yvp3LsAdOI"
"001o000000NCvxlAAD";" 9/14/2020 ";3090006;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Um3q/M8dOuqBfZYVb81y5pelbJHyW5t0xDAy0IyKa93PEeCo"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Unfounded ";" Staff to Child Ratio ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw11AAD";" 2/1/2018 ";2795080;" Unfounded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000MJmd/176UzLOzGXYD8igiUi3di5tkgZodCtWXx.LodA3JU2s"
"001o000000NCw1lAAD";" 2/26/2019 ";2921085;" Unfounded ";" Business/Financial ";
"001o000000NCw1lAAD";" 2/26/2019 ";2921085;" Unfounded ";" Drugs or Alcohol ";
"001o000000NCw1lAAD";" 2/26/2019 ";2921085;" Unfounded ";" Discipline ";
"001o000000NCw1lAAD";" 2/26/2019 ";2921085;" Unfounded ";" Harsh Treatment ";
"001o000000X9h8DAAR";" 11/30/2020 ";3119443;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UqIk/oDRFC1nAJBF0H32gc0vPIYQ.kOEZOZ1D6qGHlTwSWHs"
"001o000000X9h8DAAR";" 11/30/2020 ";3119443;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UqIk/oDRFC1nAJBF0H32gc0vPIYQ.kOEZOZ1D6qGHlTwSWHs"
"001o000000X9h8DAAR";" 11/30/2020 ";3119443;" Founded ";" Other ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000UqIk/oDRFC1nAJBF0H32gc0vPIYQ.kOEZOZ1D6qGHlTwSWHs"
"001o000000X9h8DAAR";" 5/10/2019 ";2957778;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ms6i/4qnj_W0BKS.40Ut.1IvzYy6c7Pv7QyVkNY_zrfNSO2g"
"001o000000X9h8DAAR";" 5/10/2019 ";2957778;" Founded ";" Lack of Supervision ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ms6i/4qnj_W0BKS.40Ut.1IvzYy6c7Pv7QyVkNY_zrfNSO2g"
"001o000000X9h8DAAR";" 5/10/2019 ";2957778;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ms6i/4qnj_W0BKS.40Ut.1IvzYy6c7Pv7QyVkNY_zrfNSO2g"
"001o000000X9h8DAAR";" 5/10/2019 ";2957778;" Founded ";" Business/Financial ";"https://na74.salesforce.com/sfc/p/o0000000IHut/a/1J000000Ms6i/4qnj_W0BKS.40Ut.1IvzYy6c7Pv7QyVkNY_zrfNSO2g"
"001o000000YWNwNAAX";" 12/18/2020 ";3126927;" Founded ";" Other ";
"001o000000YWNwNAAX";" 12/18/2020 ";3126927;" Unfounded ";" Harsh Treatment ";
