"ProviderId";"ProviderName";"LocationAddressLine1";"LocationCity";"LocationCountyDescription";"LocationStateDescription";"LocationZipCode5";"PhoneNumber";"ProviderType";"ProviderStatus";"Capacity";"IsSubsidyAccepted";"HoursOfOperationMonday";"HoursOfOperationTuesday";"HoursOfOperationWednesday";"HoursOfOperationThursday";"HoursOfOperationFriday";"HoursOfOperationSaturday";"HoursOfOperationSunday";"NumberOfStars";"IsFoodPermitAvailable";"Infant";"Toddler";"PreSchool";"SchoolAge";"IsAcceditationsAvailable";"Transportation";"IsOngoingProcess";"PartTimeCostInfant1";"FullTimeCostInfant1";"PartTimeCostToddler1";"FullTimeCostToddler1";"PartTimeCostToddler2";"FullTimeCostToddler2";"PartTimeCostPreschool1";"FullTimeCostPreschool1";"PartTimeCostPreschool2";"FullTimeCostPreschool2";"PartTimeCostPreschool3";"FullTimeCostPreschool3";"PartTimeCostSchoolAge1";"FullTimeCostSchoolAge1";"PartTimeCostSchoolAge2";"FullTimeCostSchoolAge2";"NonTraditional";"MailingAddress";"LocationAddress";"IsServingSpecialNeeds";"IsActiveCCAPChildren";"ExpiryDate";"AgeRangeSupported";"ProviderCLRNumber";"LocationAddressLine2"
4239;"Cynthia's Little Playmates";"407 Lucky Debonair Drive";"Hopkinsville";"CHRISTIAN";"KY";42240;2708851641;"Certified";"APPROVED";6;"Y";"4:00 AM - 4:00 PM";"4:00 AM - 4:00 PM";"4:00 AM - 4:00 PM";"4:00 AM - 4:00 PM";"4:00 AM - 4:00 PM";"No Information Available";"No Information Available";4;;"N";"N";"N";"N";"N";"N";"N";19;24;19;24;19;24;19;27;19;27;19;27;19;27;19;27;"Y";"407 Lucky Debonair Drive, Hopkinsville, KY, 42240";"407 Lucky Debonair Drive, Hopkinsville, KY, 42240";"Y";"Y";"7/31/2023";"No Information Available";"C3087";
74428;"New Life Ministries Child Care Center";"202 Trail Of Tears";"Hopkinsville";"CHRISTIAN";"KY";42240;2708852244;"Licensed";"APPROVED";53;"Y";"6:00 AM - 5:30 PM";"6:00 AM - 5:30 PM";"6:00 AM - 5:30 PM";"6:00 AM - 5:30 PM";"6:00 AM - 5:30 PM";"No Information Available";"No Information Available";5;"Y";"Y";"Y";"Y";"Y";"Y";"N";"N";31;34;31;34;31;34;29;32;29;32;29;32;29;29;29;29;"N";"202 Trail Of Tears, Hopkinsville, KY, 42240";"202 Trail Of Tears, Hopkinsville, KY, 42240";"Y";"Y";"6/30/2023";"Infant To School Age";"L358966";
202155;"Michelle's Busy Bees Family Preschool";"101 Bishop Scott Ln";"Nortonville";"HOPKINS";"KY";42442;2703391496;"Licensed";"APPROVED";12;"Y";"7:00 AM - 4:00 PM";"7:00 AM - 4:00 PM";"7:00 AM - 4:00 PM";"7:00 AM - 4:00 PM";"7:00 AM - 4:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"Y";"N";30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;"No Information Available";"101 Bishop Scott Ln, Nortonville, KY, 42442";"101 Bishop Scott Ln, Nortonville, KY, 42442";"Y";"N";"2/28/2023";"Infant To School Age";"L383991";
64924;"Martin Luther King Jr. Elementary School Child Care Services";"14405 Dr. Martin Luther King Jr. Way";"Hopkinsville";"CHRISTIAN";"KY";42240;2708877314;"Licensed";"APPROVED";150;"Y";"2:25 PM - 6:00 PM";"2:25 PM - 6:00 PM";"2:25 PM - 6:00 PM";"2:25 PM - 6:00 PM";"2:25 PM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"N";"N";"N";"Y";"N";"Y";"N";;;;;;;;;;;;;11;;11;;"N";"14405 Dr. Martin Luther King Jr. Way, Hopkinsville, KY, 42240";"14405 Dr. Martin Luther King Jr. Way, Hopkinsville, KY, 42240";"Y";"Y";"8/31/2023";"School_Age";"L358535";
620;"Hopkinsville's Let's Go Play Academy";"15 Airport Road";"Hopkinsville";"CHRISTIAN";"KY";42240;2708854309;"Licensed";"APPROVED";99;"Y";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"No Information Available";"No Information Available";2;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";;35;;35;;33;;33;;33;;33;;30;;29;"N";"1907 Russellville Road, Hopkinsville, KY, 42240";"15 Airport Road, Hopkinsville, KY, 42240";"N";"Y";"7/31/2023";"Infant To School Age";"L354179";
1279;"Club Southside Learning & Enrichment Center";"9142 Hopkinsville Road";"Nortonville";"HOPKINS";"KY";42442;2706769200;"Licensed";"APPROVED";50;"Y";"6:45 AM - 6:00 PM";"6:45 AM - 6:00 PM";"6:45 AM - 6:00 PM";"6:45 AM - 6:00 PM";"6:45 PM - 6:00 PM";"No Information Available";"No Information Available";5;"N";"N";"N";"Y";"Y";"N";"N";"N";;;;;;;26;22;26;22;;;13;11;13;11;"N";"9142 Hopkinsville Road, Nortonville, KY, 42442";"9142 Hopkinsville Road, Nortonville, KY, 42442";"N";"Y";"6/30/2023";"Two_To_School To School_Age";"L355683";
158370;"Pembroke Elementary School Childcare Services";"1600 Pembroke - Oak Grove Road";"Pembroke";"CHRISTIAN";"KY";42266;2708877292;"Licensed";"APPROVED";99;"Y";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"No Information Available";"No Information Available";4;"Y";"N";"N";"N";"Y";;"N";"N";;;;;;;;;;;11;;11;;11;;"No Information Available";"1600 Pembroke-oak Grove Road, Pembroke, KY, 42266";"1600 Pembroke - Oak Grove Road, Pembroke, KY, 42266";"Y";"Y";"2/28/2023";"School_Age";"L383448";
106591;"Tiffany's Lil Bratz";"27 Eddie Street";"Oak Grove";"CHRISTIAN";"KY";42262;2706059150;"Licensed";"APPROVED";50;"Y";"5:00 AM - 5:00 AM";"5:00 AM - 5:00 AM";"5:00 AM - 5:00 AM";"5:00 AM - 5:00 AM";"5:00 AM - 12:00 AM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";;"N";"N";26;28;24;26;22;24;20;22;18;20;18;20;14;16;14;16;"Y";"9414 Pembroke Oakgrove Rd., #27, Oak Grove, KY, 42262";"27 Eddie Street, Oak Grove, KY, 42262";"Y";"Y";"10/31/2023";"Infant To School Age";"L383234";
65482;"A Baby's House";"124 Lillian Drive";"Oak Grove";"CHRISTIAN";"KY";42262;2706404592;"Licensed";"APPROVED";17;"Y";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"No Information Available";"No Information Available";5;"Y";"Y";"Y";"N";"N";"Y";"N";"N";31;36;31;36;;;;;;;;;;;;;"N";"804 Pembroke Oak Grove Rd., Oak Grove, KY, 42262";"124 Lillian Drive, Oak Grove, KY, 42262";"N";"Y";"9/30/2023";"Infant To Toddler";"L358548";
62347;"A Little Miracle Child Development Center";"804 Pembroke Oak-grove";"Oak Grove";"CHRISTIAN";"KY";42262;2704395437;"Licensed";"APPROVED";70;"Y";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"5:30 AM - 5:30 PM";"No Information Available";"No Information Available";4;"Y";"N";"Y";"Y";"Y";"Y";"Y";"N";;;31;36;31;36;31;34;31;34;31;34;31;31;31;31;"N";"804 Pembroke Oak Grove Rd, Oak Grove, KY, 42262";"804 Pembroke Oak-grove, Road, Oak Grove, KY, 42262";"N";"Y";"6/30/2023";"Toddler To School_Age";"L358295";"Road"
203026;"Maranatha Baptist Academy";"205 State Line Rd";"Oak Grove";"CHRISTIAN";"KY";42262;9313028091;"Licensed";"APPROVED";54;;"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"N";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"205 State Line Rd, Oak Grove, KY, 42262";"205 State Line Rd, Oak Grove, KY, 42262";"No Information Available";"N";"3/31/2023";"Infant To Two_To_School";"L384321";
158383;"South Christian Elementary Childcare Services";"12340 Herndon-oak Grove Road";"Herndon";"CHRISTIAN";"KY";42236;2704842097;"Licensed";"APPROVED";99;"Y";"2:25 PM - 6:00 PM";"2:25 PM - 6:00 PM";"2:25 PM - 6:00 PM";"2:25 PM - 6:00 PM";"2:25 PM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"N";"N";"N";"Y";;"N";"N";;;;;;;;;;;11;;;;11;;"No Information Available";"12340 Herndon-oak Grove Road, Herndon, KY, 42236";"12340 Herndon-oak Grove Road, Herndon, KY, 42236";"N";"Y";"2/28/2023";"School_Age";"L383450";
191521;"Shining Start Childcare Center";"2005 U.S. Hwy 431 South";"Beechmont";"MUHLENBERG";"KY";42323;2708200627;"Licensed";"APPROVED";99;"Y";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"N";"Y";"Y";"Y";;"Y";"N";;;;;8;20;8;20;8;20;8;20;8;20;8;20;"No Information Available";"2005 U.S. Hwy 431 South, Beechmont, KY, 42323";"2005 U.S. Hwy 431 South, Beechmont, KY, 42323";"Y";"N";"3/31/2023";"Toddler To School_Age";"L383852";
137297;"Brey's Early Learning School";"1945 Tamarack Road";"Owensboro";"DAVIESS";"KY";42301;2703144673;"Licensed";"APPROVED";99;"Y";"No Information Available";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"No Information Available";"No Information Available";"No Information Available";2;"N";"N";"Y";"Y";"Y";;"N";"N";;;;;25;50;25;50;25;50;25;50;25;50;25;50;"No Information Available";"1945 Tamarack Road, Owensboro, KY, 42301";"1945 Tamarack Road, Owensboro, KY, 42301";"Y";"N";"4/30/2023";"Toddler To School_Age";"L383332";
63482;"Academy of Learning-Bold Forbes";"3220 Bold Forbes Way";"Owensboro";"DAVIESS";"KY";42303;2706841411;"Licensed";"APPROVED";149;"Y";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";30;30;30;30;30;30;30;30;30;30;30;30;20;30;20;30;"N";"3220 Bold Forbes Way, Owensboro, KY, 42303";"3220 Bold Forbes Way, Owensboro, KY, 42303";"Y";"Y";"1/31/2024";"Infant To School Age";"L358402";
104454;"Heritage Park PreSchool and Nursery";"3802 Legacy Run";"Owensboro";"DAVIESS";"KY";42301;2706830611;"Licensed";"APPROVED";85;"Y";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";;"N";"N";28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;"No Information Available";"3802 Legacy Run, Owensboro, KY, 42301";"3802 Legacy Run, Owensboro, KY, 42301";"Y";"Y";"10/31/2023";"Infant To School Age";"L382127";
509;"Owensboro Family YMCA Afterschool";"900 Kentucky Parkway";"Owensboro";"DAVIESS";"KY";42301;2709269622;"Licensed";"APPROVED";99;"Y";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"7:30 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"N";"N";"Y";"Y";"N";"N";"N";;;;;;;;;;;;;10.4;32;10.4;32;"N";"900 Kentucky Parkway, Owensboro, KY, 42301";"900 Kentucky Parkway, Owensboro, KY, 42301";"Y";"Y";"3/31/2023";"Two_To_School To School_Age";"L353890";
202880;"Jessica Ogilby";"2450 Spencer Dr";"Owensboro";"DAVIESS";"KY";42301;6148868314;"Certified";"APPROVED";6;"Y";"7:00 AM - 5:00 PM";"7:00 AM - 5:00 PM";"7:00 AM - 5:00 PM";"7:00 AM - 5:00 PM";"7:00 AM - 5:00 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";;"N";"N";;28;;28;;28;;28;;28;;28;;;;;"No Information Available";"2450 Spencer Dr, Owensboro, KY, 42301";"2450 Spencer Dr, Owensboro, KY, 42301";"Y";"Y";"2/29/2024";"No Information Available";"C71133";
63393;"Academy of Learning Owensboro South";"4801 Towne Square Ct";"Owensboro";"DAVIESS";"KY";42301;2709261040;"Licensed";"APPROVED";80;"Y";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";30;30;30;30;30;30;30;30;30;30;30;30;20;30;20;30;"N";"4801 Towne Square Ct, Owensboro, KY, 42301";"4801 Towne Square Ct, Owensboro, KY, 42301";"Y";"Y";"1/31/2023";"Infant To School Age";"L358403";
191330;"Roots and Wings Childcare and Preschool";"519 W. Byers Avenue";"Owensboro";"DAVIESS";"KY";42301;2703136325;"Licensed";"APPROVED";200;"Y";"6:45 AM - 5:15 PM";"6:45 AM - 5:15 PM";"6:45 AM - 5:15 PM";"6:45 AM - 5:15 PM";"6:45 AM - 5:15 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";;"Y";"N";45;33;45;33;45;33;45;32;45;32;45;32;45;27;45;27;"No Information Available";"3317 Chickasaw Dr., Owensboro, KY, 42301";"519 W. Byers Avenue, Owensboro, KY, 42301";"Y";"Y";"12/31/2022";"Infant To School Age";"L383802";
2408;"West End Child Development Center";"800 West 5th Street";"Owensboro";"DAVIESS";"KY";42301;2706853231;"Licensed";"APPROVED";55;"Y";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"No Information Available";"No Information Available";5;"Y";"Y";"Y";"Y";"N";"Y";"Y";"N";33;36;33;36;33;36;31;34;31;34;31;34;;;;;"N";"2225 East 18th Street, Owensboro, KY, 42303";"800 West 5th Street, Owensboro, KY, 42301";"Y";"Y";"5/31/2023";"Infant To Two_To_School";"L357119";
191093;"Here We Grow....";"4101 Carter Road";"Owensboro";"DAVIESS";"KY";42303;2702403307;"Licensed";"APPROVED";155;"Y";"6:00 AM - 5:30 PM";"6:00 AM - 5:30 PM";"6:00 AM - 5:30 PM";"6:00 AM - 5:30 PM";"6:00 AM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";;"Y";"N";;30;;30;;30;;29;;29;;29;;29;;29;"No Information Available";"4101 Carter Road, Owensboro, KY, 42301";"4101 Carter Road, Owensboro, KY, 42303";"Y";"Y";"6/30/2023";"Infant To School Age";"L383763";
179055;"Little Einsteins Too!";"2724 New Hartford Road";"Owensboro";"DAVIESS";"KY";42303;2706867653;"Licensed";"APPROVED";45;"Y";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";;"N";"N";;30;;30;;30;;29;;29;;29;;29;;29;"No Information Available";"4101 Carter Road, Owensboro, KY, 42301";"2724 New Hartford Road, Owensboro, KY, 42303";"Y";"Y";"9/30/2023";"Infant To School Age";"L383509";
358;"Our Lady of Lourdes Day Care";"4005 Frederica Street";"Owensboro";"DAVIESS";"KY";42301;2709266516;"Licensed";"APPROVED";65;"Y";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"N";"N";"N";"N";;35;;35;;35;;35;;35;;;;;;;"N";"4005 Frederica Street, Owensboro, KY, 42301";"4005 Frederica Street, Owensboro, KY, 42301";"Y";"Y";"7/31/2023";"Infant To Two_To_School";"L353402";
2655;"Killian Child Development Center";"900 Walnut Street";"Owensboro";"DAVIESS";"KY";42301;2708526534;"Licensed";"APPROVED";39;"Y";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 AM";"No Information Available";"No Information Available";5;"Y";"Y";"Y";"Y";"N";"N";"Y";"N";31;34;31;34;31;34;29;32;29;32;29;32;;;;;"N";"900 Walnut Street, Owensboro, KY, 42301";"900 Walnut Street, Owensboro, KY, 42301";"Y";"Y";"7/31/2023";"Infant To Two_To_School";"L357409";
63424;"Maximilian Montessori Academy";"1041 B Spring Bank Drive";"Owensboro";"DAVIESS";"KY";42303;2706891402;"Licensed";"APPROVED";70;"N";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"N";"Y";"Y";"N";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"1041 B Spring Bank Drive, Owensboro, KY, 42303";"1041 B Spring Bank Drive, Owensboro, KY, 42303";"No Information Available";"N";"1/31/2024";"Toddler To Two_To_School";"L358414";
1830;"Leola Hayden Child Development Center";"1306 East 8th Street";"Owensboro";"DAVIESS";"KY";42303;2706899387;"Licensed";"APPROVED";36;"Y";"8:00 AM - 3:00 PM";"8:00 AM - 3:00 PM";"8:00 AM - 3:00 PM";"8:00 AM - 3:00 PM";"8:00 AM - 3:00 PM";"No Information Available";"No Information Available";5;"Y";"Y";"Y";"Y";"N";"Y";"Y";"N";31;34;31;34;31;34;29;32;29;32;29;32;;;;;"N";"2225 East 18th Street, Owensboro, KY, 42303";"1306 East 8th Street, Owensboro, KY, 42303";"Y";"Y";"10/31/2023";"Infant To Two_To_School";"L356483";
202462;"Jessica Kelly";"3300 Hummingbird Loop N.";"Owensboro";"DAVIESS";"KY";42301;2703162889;"Certified";"APPROVED";6;"Y";"7:30 AM - 4:30 PM";"7:30 AM - 4:30 PM";"7:30 AM - 4:30 PM";"7:30 AM - 4:30 PM";"7:30 AM - 4:30 PM";"No Information Available";"No Information Available";1;;"N";"N";"N";"N";;"N";"N";;30;;30;;30;;30;;30;;30;;30;;;"No Information Available";"3300 Hummingbird Loop N., Owensboro, KY, 42301";"3300 Hummingbird Loop N., Owensboro, KY, 42301";"Y";"Y";"7/31/2024";"No Information Available";"C71090";
992;"K. B.'s Kid Zone";"3045 Burlew Boulevard";"Owensboro";"DAVIESS";"KY";42303;2706833444;"Licensed";"APPROVED";163;"Y";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"6:30 AM - 6:00 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";;31;;31;;29;;29;;29;;29;;29;;29;"N";"3045 Burlew Boulevard, Owensboro, KY, 42303";"3045 Burlew Boulevard, Owensboro, KY, 42303";"Y";"N";"10/31/2023";"Infant To School Age";"L355076";
1444;"Dar-Nek Child Development Center";"4800 B New Hartford Road";"Owensboro";"DAVIESS";"KY";42303;2706836377;"Licensed";"APPROVED";72;"Y";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"7:30 AM - 5:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"N";"Y";"Y";"N";31;34;31;34;31;34;29;32;29;32;29;32;;;;;"N";"4800 B New Hartford Road, Owensboro, KY, 42303";"4800 B New Hartford Road, Owensboro, KY, 42303";"Y";"Y";"8/31/2023";"Infant To Two_To_School";"L355963";
505;"East View Elementary After School Program";"6104 Kentucky Highway 405";"Owensboro";"DAVIESS";"KY";42303;2708527350;"Licensed";"APPROVED";150;"Y";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"No Information Available";"No Information Available";3;"Y";"N";"N";"N";"Y";"N";"N";"N";;;;;;;;;;;7;7;7;7;7;7;"N";"6104 Kentucky Highway 405, Owensboro, KY, 42303";"6104 Kentucky Highway 405, Owensboro, KY, 42303";"Y";"Y";"3/31/2023";"School_Age";"L353876";
202251;"The Learning Tree Daycare";"2624 New Hartford Rd";"Owensboro";"DAVIESS";"KY";42303;2702401108;"Licensed";"APPROVED";35;"Y";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"7:00 AM - 6:00 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"Y";;"N";"N";;34;;34;;34;;34;;34;;34;;34;;;"No Information Available";"2624 New Hartford Rd, Bldg C, Owensboro, KY, 42303";"2624 New Hartford Rd, Bldg C, Owensboro, KY, 42303";"No Information Available";"Y";"4/30/2023";"Infant To School Age";"L384018";"Bldg C"
193;"Trib Ball ""Free to Learn"" Daycare";"801 West 5th Street";"Owensboro";"DAVIESS";"KY";42301;2706853197;"Licensed";"APPROVED";175;"Y";"8:00 AM - 5:00 PM";"8:00 AM - 5:00 PM";"8:00 AM - 5:00 PM";"8:00 AM - 5:00 PM";"8:00 AM - 5:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";;34;;34;;34;;32;;32;;32;;29;29;29;"N";"801 West 5th Street, Owensboro, KY, 42301";"801 West 5th Street, Owensboro, KY, 42301";"Y";"Y";"4/30/2023";"Infant To School Age";"L352579";
311;"Wee People Day Care";"2024 Hall Street";"Owensboro";"DAVIESS";"KY";42303;2706847680;"Licensed";"APPROVED";80;"Y";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"Y";"Y";"Y";"Y";"N";"N";"N";;31;;31;;31;;29;;29;;29;;29;;;"N";"2024 Hall Street, Owensboro, KY, 42303";"2024 Hall Street, Owensboro, KY, 42303";"Y";"Y";"7/31/2023";"Infant To School Age";"L353220";
54904;"Pleasant Grove Christian Learning Center";"5664 State Route 56";"Owensboro";"DAVIESS";"KY";42301;2707714508;"Licensed";"APPROVED";99;"Y";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"6:00 AM - 6:00 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"Y";"N";"Y";"N";;28;;28;;28;;26;;26;;26;10;26;10;26;"N";"5664 Highway 56, Owensboro, KY, 42301";"5664 State Route 56, Owensboro, KY, 42301";"Y";"Y";"1/31/2024";"Infant To School Age";"L357788";
95806;"Inspirations Childcare & Preschool";"3085 Taylor Road West";"Philpot";"DAVIESS";"KY";42366;2707295781;"Licensed";"APPROVED";12;"Y";"7:00 AM - 5:00 PM";"7:00 AM - 5:00 PM";"7:00 AM - 5:00 PM";"7:00 AM - 5:00 PM";"7:00 AM - 5:00 PM";"No Information Available";"No Information Available";1;"Y";"N";"Y";"Y";"N";;"N";"N";;;;;;;;25;;25;;25;;;;;"No Information Available";"3085 Taylor Road West, Philpot, KY, 42366";"3085 Taylor Road West, Philpot, KY, 42366";"No Information Available";"Y";"2/28/2023";"Toddler To Two_To_School";"L373457";
202099;"Blissful Beginnings East, Llc";"5533 Ky 144";"Owensboro";"DAVIESS";"KY";42303;2703151994;"Licensed";"APPROVED";80;"Y";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"7:00 AM - 5:30 PM";"No Information Available";"No Information Available";1;"N";"Y";"Y";"Y";"N";;"N";"N";30;30;30;30;30;30;30;30;30;30;;;;;;;"No Information Available";"5533 Ky 144, Owensboro, KY, 42303";"5533 Ky 144, Owensboro, KY, 42303";"No Information Available";"N";"2/28/2023";"Infant To Two_To_School";"L383977";
502;"Burns Elementary After School Program";"4514 Goetz Drive";"Owensboro";"DAVIESS";"KY";42301;2708527170;"Licensed";"APPROVED";150;"Y";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";"N";"N";"N";;;;;;;;;;;8;;8;;8;;"N";"4514 Goetz Drive, Owensboro, KY, 42301";"4514 Goetz Drive, Owensboro, KY, 42301";"N";"Y";"3/31/2023";"School_Age";"L353871";
2935;"Meadow Lands After School Program";"3500 Hayden Road";"Owensboro";"DAVIESS";"KY";42303;2708527450;"Licensed";"APPROVED";175;"Y";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"2:30 PM - 5:30 PM";"No Information Available";"No Information Available";1;"Y";"N";"N";"N";"Y";"N";"N";"N";;;;;;;;;7;;7;;7;;7;;"N";"3500 Hayden Road, Owensboro, KY, 42303";"3500 Hayden Road, Owensboro, KY, 42303";"N";"Y";"9/30/2023";"School_Age";"L357804";
147824;"Charlotte's Web Pre-School & Nursery";"4129 Vincent Station Drive";"Owensboro";"DAVIESS";"KY";42303;2705004037;"Licensed";"APPROVED";137;"Y";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"6:30 AM - 6:30 PM";"No Information Available";"No Information Available";3;"Y";"Y";"Y";"Y";"N";;"N";"N";31;31;31;31;31;31;31;31;31;31;31;31;;;;;"No Information Available";"4129 Vincent Station Drive, Owensboro, KY, 42303";"4129 Vincent Station Drive, Owensboro, KY, 42303";"No Information Available";"Y";"9/30/2023";"Infant To Two_To_School";"L383382";
202307;"Sweet Peas's Preschool LLC";"3271 Alvey Pk. Dr.";"Owensboro";"DAVIESS";"KY";42303;2709031763;"Licensed";"APPROVED";20;"Y";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"6:30 AM - 5:30 PM";"No Information Available";"No Information Available";1;"N";"N";"N";"Y";"Y";;"N";"N";;34;;34;;34;;34;;34;;34;;34;;34;"No Information Available";"3271 Alvey Pk. Dr., Owensboro, KY, 42303";"3271 Alvey Pk. Dr., Owensboro, KY, 42303";"Y";"Y";"7/31/2023";"Two_To_School To School_Age";"L384037";
535;"Cathedral Preschool";"600 Locust Street";"Owensboro";"DAVIESS";"KY";42301;2709261652;"Licensed";"APPROVED";80;"N";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 PM";"7:30 AM - 5:30 AM";"No Information Available";"No Information Available";5;"N";"N";"N";"Y";"N";;"N";"N";;;;;;;;;;;;;;;;;"No Information Available";"600 Locust Street, Owensboro, KY, 42301";"600 Locust Street, Owensboro, KY, 42301";"No Information Available";"N";"1/31/2024";"Two_To_School";"L353975";
