"FacilityID";"TypeofRegulation";"Date";"Details";"Results"
"2000558972_1";" Licensing ";" 07/29/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000558972&LocationNumber=1&DocumentNumber=5001816104"
"2000558502_3";" Licensing ";" 09/13/2018 ";" Warning Letter ";
"7000589997_1";" Licensing ";" 09/24/2020 ";" Direct Forfeiture: $300 ";
"6000579496_1";" Licensing ";" 11/20/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000579496&LocationNumber=1&DocumentNumber=5002093289"
"6000579496_1";" Licensing ";" 12/12/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000579496&LocationNumber=1&DocumentNumber=5001379909"
"4000558914_7";" Licensing ";" 12/11/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558914&LocationNumber=7&DocumentNumber=5002159894"
"4000558914_7";" Licensing ";" 03/06/2019 ";" No violations found ***";
"4000558914_7";" Licensing ";" 12/13/2018 ";" See Violations below";
"9000557269_1";" Licensing ";" 05/14/2021 ";" Direct Forfeiture: $200 ";
"9000557269_1";" Licensing ";" 05/14/2021 ";" Orders Letter ";
"9000557269_1";" Licensing ";" 02/13/2020 ";" Warning Letter ";
"9000557269_1";" Licensing ";" 05/21/2019 ";" Warning Letter ";
"9000557269_1";" Licensing ";" 09/28/2018 ";" Direct Forfeiture: $500 ";
"6000558836_2";" Licensing ";" 12/03/2019 ";" See Violations below";
"6000558836_2";" Licensing ";" 05/02/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000558836&LocationNumber=2&DocumentNumber=5001706274"
"6000558836_2";" Licensing ";" 11/30/2018 ";" No violations found ***";
"6000558836_2";" Licensing ";" 10/19/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000558836&LocationNumber=2&DocumentNumber=5001372817"
"6000558836_2";" Licensing ";" 09/18/2018 ";" No violations found ***";
"4000558904_1";" Licensing ";" 12/10/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558904&LocationNumber=1&DocumentNumber=5002122751"
"4000558904_1";" Licensing ";" 04/05/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558904&LocationNumber=1&DocumentNumber=5001587527"
"4000558904_1";" Licensing ";" 09/14/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558904&LocationNumber=1&DocumentNumber=5001278273"
"5000588465_1";" Licensing ";" 10/28/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588465&LocationNumber=1&DocumentNumber=5002027465"
"5000588465_1";" Licensing ";" 04/04/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588465&LocationNumber=1&DocumentNumber=5001577465"
"5000588465_1";" Licensing ";" 10/18/2018 ";" No violations found ***";
"5000588465_1";" Licensing ";" 09/13/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000588465&LocationNumber=1&DocumentNumber=5001245012"
"4000558914_16";" Licensing ";" 02/04/2020 ";" See Violations below";
"4000558914_16";" Licensing ";" 02/13/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558914&LocationNumber=16&DocumentNumber=5001501345"
"4000558914_18";" Licensing ";" 01/30/2020 ";" See Violations below";
"4000558914_18";" Licensing ";" 02/08/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558914&LocationNumber=18&DocumentNumber=5001482546"
"3000585733_3";" Licensing ";" 02/23/2021 ";" See Violations below";
"3000585733_3";" Licensing ";" 11/06/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000585733&LocationNumber=3&DocumentNumber=5002100380"
"3000585733_3";" Licensing ";" 10/14/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000585733&LocationNumber=3&DocumentNumber=5002027944"
"3000585733_3";" Licensing ";" 08/02/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000585733&LocationNumber=3&DocumentNumber=5001824698"
"3000585733_3";" Licensing ";" 05/14/2019 ";" No violations found ***";
"2000557872_6";" Licensing ";" 11/25/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557872&LocationNumber=6&DocumentNumber=5002100832"
"2000557872_6";" Licensing ";" 02/25/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557872&LocationNumber=6&DocumentNumber=5001908542"
"2000557872_115";" Licensing ";" 11/25/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557872&LocationNumber=115&DocumentNumber=5002100861"
"2000557872_115";" Licensing ";" 02/25/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557872&LocationNumber=115&DocumentNumber=5001908528"
"2000557872_43";" Licensing ";" 11/25/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557872&LocationNumber=43&DocumentNumber=5002100860"
"2000557872_43";" Licensing ";" 02/22/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000557872&LocationNumber=43&DocumentNumber=5001908525"
"5000557935_2";" Licensing ";" 11/27/2019 ";" Warning Letter ";
"8000557958_2";" Licensing ";" 12/04/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000557958&LocationNumber=2&DocumentNumber=5002129327"
"8000557958_2";" Licensing ";" 04/25/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000557958&LocationNumber=2&DocumentNumber=5001625969"
"8000557958_2";" Licensing ";" 10/22/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=8000557958&LocationNumber=2&DocumentNumber=5001347803"
"8000557958_2";" Licensing ";" 10/11/2018 ";" No violations found ***";
"3000583773_1";" Licensing ";" 06/15/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000583773&LocationNumber=1&DocumentNumber=5003017433"
"3000583773_1";" Licensing ";" 06/04/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000583773&LocationNumber=1&DocumentNumber=5003017307"
"3000583773_1";" Licensing ";" 09/09/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000583773&LocationNumber=1&DocumentNumber=5002551794"
"3000583773_1";" Licensing ";" 12/16/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000583773&LocationNumber=1&DocumentNumber=5002171615"
"3000583773_1";" Licensing ";" 06/17/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000583773&LocationNumber=1&DocumentNumber=5001757418"
"3000583773_1";" Licensing ";" 05/13/2019 ";" No violations found ***";
"3000583773_1";" Licensing ";" 11/14/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000583773&LocationNumber=1&DocumentNumber=5001372822"
"5000588665_1";" Licensing ";" 09/10/2019 ";" Direct Forfeiture: $500 ";
"1000587771_1";" Licensing ";" 11/08/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000587771&LocationNumber=1&DocumentNumber=5002049035"
"1000587771_1";" Licensing ";" 12/03/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=1000587771&LocationNumber=1&DocumentNumber=5001416179"
"6000580406_1";" Licensing ";" 03/17/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000580406&LocationNumber=1&DocumentNumber=5002328288"
"6000580406_1";" Licensing ";" 03/13/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000580406&LocationNumber=1&DocumentNumber=5001635178"
"5000558805_1";" Licensing ";" 12/13/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000558805&LocationNumber=1&DocumentNumber=5002129358"
"5000558805_1";" Licensing ";" 12/11/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000558805&LocationNumber=1&DocumentNumber=5001381904"
"7000569487_9";" Licensing ";" 07/06/2021 ";" See Violations below";
"7000569487_9";" Licensing ";" 05/26/2021 ";" No violations found ***";
"5000578265_1";" Licensing ";" 11/19/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000578265&LocationNumber=1&DocumentNumber=5002337257"
"5000578265_1";" Licensing ";" 01/17/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000578265&LocationNumber=1&DocumentNumber=5001476189"
"7000556297_3";" Licensing ";" 06/03/2021 ";" See Violations below";
"7000556297_3";" Licensing ";" 09/13/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000556297&LocationNumber=3&DocumentNumber=5001942725"
"7000556297_3";" Licensing ";" 03/22/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000556297&LocationNumber=3&DocumentNumber=5001583679"
"7000556297_3";" Licensing ";" 11/13/2018 ";" No violations found ***";
"9000582239_1";" Licensing ";" 04/13/2021 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000582239&LocationNumber=1&DocumentNumber=5002900410"
"9000582239_1";" Licensing ";" 08/02/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000582239&LocationNumber=1&DocumentNumber=5001847555"
"9000582239_1";" Licensing ";" 05/23/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000582239&LocationNumber=1&DocumentNumber=5001660258"
"9000582239_1";" Licensing ";" 03/15/2019 ";" No violations found ***";
"9000582239_1";" Licensing ";" 03/06/2019 ";" No violations found ***";
"9000582239_1";" Certification ";" 12/12/2018 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000582239&LocationNumber=1&DocumentNumber=5001384261"
"580590_75";" Licensing ";" 09/26/2019 ";" No violations found ***";
"580590_75";" Licensing ";" 09/19/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=580590&LocationNumber=75&DocumentNumber=5001948363"
"580590_75";" Licensing ";" 02/21/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=580590&LocationNumber=75&DocumentNumber=5001532467"
"580590_75";" Licensing ";" 11/27/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=580590&LocationNumber=75&DocumentNumber=5001384490"
"580590_70";" Licensing ";" 03/22/2021 ";" See Violations below";
"580590_70";" Licensing ";" 03/05/2021 ";" See Violations below";
"580590_70";" Licensing ";" 09/03/2020 ";" No violations found ***";
"580590_81";" Licensing ";" 08/05/2021 ";" See Violations below";
"580590_81";" Licensing ";" 06/01/2021 ";" See Violations below";
"580590_81";" Licensing ";" 02/11/2021 ";" No violations found ***";
"580590_81";" Licensing ";" 02/10/2021 ";" No violations found ***";
"580590_81";" Licensing ";" 07/21/2020 ";" No violations found ***";
"580590_50";" Licensing ";" 06/04/2019 ";" Warning Letter ";
"8000560778_3";" Licensing ";" 04/11/2019 ";" Orders Letter ";
"8000560778_3";" Licensing ";" 10/02/2018 ";" Orders Letter ";
"8000560778_3";" Licensing ";" 10/02/2018 ";" Warning Letter ";
"6000560296_1";" Licensing ";" 12/04/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000560296&LocationNumber=1&DocumentNumber=5002107783"
"6000560296_1";" Licensing ";" 04/01/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=6000560296&LocationNumber=1&DocumentNumber=5001579502"
"1000573211_7";" Licensing ";" 12/10/2019 ";" No violations found ***";
"1000573211_7";" Licensing ";" 04/01/2019 ";" No violations found ***";
"1000573211_4";" Licensing ";" 09/25/2019 ";" Direct Forfeiture: $300 ";
"7000581377_1";" Licensing ";" 07/01/2020 ";" No violations found ***";
"7000581377_1";" Licensing ";" 02/12/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000581377&LocationNumber=1&DocumentNumber=5002272428"
"7000581377_1";" Licensing ";" 07/30/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000581377&LocationNumber=1&DocumentNumber=5001814408"
"7000581377_1";" Licensing ";" 01/31/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=7000581377&LocationNumber=1&DocumentNumber=5001814434"
"8000587408_1";" Licensing ";" 12/20/2019 ";" Direct Forfeiture: $200 ";
"9000589179_3";" Licensing ";" 08/02/2021 ";" Direct Forfeiture: $200 ";
"9000589179_3";" Licensing ";" 08/02/2021 ";" Orders Letter ";
"9000589179_3";" Licensing ";" 10/14/2020 ";" Warning Letter ";
"9000589179_3";" Licensing ";" 01/02/2020 ";" Direct Forfeiture: $50 ";
"5000589015_2";" Licensing ";" 06/14/2021 ";" No violations found ***";
"5000589015_2";" Licensing ";" 02/24/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000589015&LocationNumber=2&DocumentNumber=5002836552"
"5000589015_2";" Licensing ";" 11/04/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=5000589015&LocationNumber=2&DocumentNumber=5002692563"
"5000589015_2";" Licensing ";" 09/03/2020 ";" No violations found ***";
"5000589015_2";" Licensing ";" 08/07/2020 ";" No violations found ***";
"5000589015_1";" Licensing ";" 09/16/2020 ";" Direct Forfeiture: $200 ";
"5000589015_1";" Licensing ";" 02/06/2020 ";" Forfeiture: $50 ";
"5000589015_1";" Licensing ";" 02/26/2019 ";" Forfeiture: $200 ";
"5000589015_1";" Licensing ";" 02/26/2019 ";" Orders Letter ";
"4000558914_11";" Licensing ";" 02/19/2020 ";" See Violations below";
"4000558914_11";" Licensing ";" 03/18/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558914&LocationNumber=11&DocumentNumber=5001558048"
"4000558914_11";" Licensing ";" 03/06/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558914&LocationNumber=11&DocumentNumber=5001523593"
"4000558914_10";" Licensing ";" 02/11/2020 ";" No violations found ***";
"4000558914_10";" Licensing ";" 03/19/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558914&LocationNumber=10&DocumentNumber=5001558050"
"4000558914_10";" Licensing ";" 03/06/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558914&LocationNumber=10&DocumentNumber=5001531501"
"3000558853_1";" Licensing ";" 09/24/2019 ";" Forfeiture: $50 ";
"3000558853_1";" Licensing ";" 03/12/2019 ";" Orders Letter ";
"3000589883_1";" Licensing ";" 04/21/2021 ";" No violations found ***";
"3000589883_1";" Licensing ";" 02/03/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000589883&LocationNumber=1&DocumentNumber=5002236102"
"3000589883_1";" Licensing ";" 11/01/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000589883&LocationNumber=1&DocumentNumber=5002062573"
"3000589883_1";" Licensing ";" 09/12/2019 ";" No violations found ***";
"9000578109_1";" Licensing ";" 07/01/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000578109&LocationNumber=1&DocumentNumber=5003075888"
"9000578109_1";" Licensing ";" 04/08/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000578109&LocationNumber=1&DocumentNumber=5002917186"
"9000578109_1";" Licensing ";" 10/20/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000578109&LocationNumber=1&DocumentNumber=5002651248"
"9000578109_1";" Licensing ";" 03/19/2019 ";" No violations found ***";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=9000578109&LocationNumber=1&DocumentNumber=5001532898"
"2000558502_4";" Licensing ";" 07/15/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000558502&LocationNumber=4&DocumentNumber=5003095976"
"2000558502_4";" Licensing ";" 05/05/2021 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000558502&LocationNumber=4&DocumentNumber=5002997482"
"2000558502_4";" Licensing ";" 07/20/2020 ";" See Violations below";
"2000558502_4";" Licensing ";" 07/31/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=2000558502&LocationNumber=4&DocumentNumber=5001828047"
"2000558502_4";" Licensing ";" 05/06/2019 ";" No violations found ***";
"4000558914_23";" Licensing ";" 02/18/2020 ";" See Violations below";
"4000558914_23";" Licensing ";" 02/27/2019 ";" No violations found ***";
"4000558914_22";" Licensing ";" 02/25/2020 ";" See Violations below";
"4000558914_22";" Licensing ";" 02/27/2019 ";" See Violations below";
"4000558914_24";" Licensing ";" 03/02/2020 ";" See Violations below";
"4000558914_24";" Licensing ";" 03/04/2019 ";" No violations found ***";
"4000558914_21";" Licensing ";" 02/27/2020 ";" See Violations below";
"4000558914_21";" Licensing ";" 03/04/2019 ";" No violations found ***";
"7000588107_1";" Licensing ";" 08/16/2021 ";" No violations found ***";
"7000588107_1";" Licensing ";" 06/28/2021 ";" No violations found ***";
"3000576203_1";" Licensing ";" 01/07/2020 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000576203&LocationNumber=1&DocumentNumber=5002198700"
"3000576203_1";" Licensing ";" 06/12/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000576203&LocationNumber=1&DocumentNumber=5001743296"
"3000576203_1";" Licensing ";" 05/02/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000576203&LocationNumber=1&DocumentNumber=5001660433"
"3000576203_1";" Licensing ";" 11/14/2018 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=3000576203&LocationNumber=1&DocumentNumber=5001405593"
"4000558914_13";" Licensing ";" 07/26/2021 ";" See Violations below";
"4000558914_13";" Licensing ";" 07/15/2020 ";" No violations found ***";
"4000558914_13";" Licensing ";" 09/19/2019 ";" See Violations below";"../Provider/ViewCorrectionPlan.aspx?ProviderNumber=4000558914&LocationNumber=13&DocumentNumber=5001958781"
