"ProviderUID";"CertificateNumber";"Category";"Type";"Status";"IssueDate";"ExpirationDate"
"b016d8e443ef28520cba9eebb8ed86aa";"CER-00079763";"Certificate of Registration";"Regular";"Closed";"04/12/2015";"04/12/2017"
"b016d8e443ef28520cba9eebb8ed86aa";"CER-00082269";"Certificate of Registration";"Regular";"Closed";"04/12/2015";"04/12/2017"
"b016d8e443ef28520cba9eebb8ed86aa";"CER-00111083";"Certificate of Compliance";"Provisional";"Closed";"04/12/2017";"10/12/2017"
"b016d8e443ef28520cba9eebb8ed86aa";"CER-00112850";"Certificate of Compliance";"Regular";"Closed";"06/05/2017";"06/05/2018"
"b016d8e443ef28520cba9eebb8ed86aa";"CER-00130996";"Certificate of Compliance";"Regular";"Closed";"06/05/2018";"06/05/2019"
"b016d8e443ef28520cba9eebb8ed86aa";"CER-00146378";"Certificate of Compliance";"Regular";"Closed";"06/05/2019";"06/05/2020"
"b016d8e443ef28520cba9eebb8ed86aa";"CER-00161509";"Certificate of Compliance";"Regular";"Granted";"06/05/2020";"06/05/2021"
"6797c1cd6e693ec949bc4b9e38e3ef33";"CER-00075882";"Certificate of Registration";"Regular";"Closed";"11/10/2014";"11/10/2016"
"6797c1cd6e693ec949bc4b9e38e3ef33";"CER-00103426";"Certificate of Compliance";"Provisional";"Closed";"11/10/2016";"05/10/2017"
"6797c1cd6e693ec949bc4b9e38e3ef33";"CER-00104218";"Certificate of Compliance";"Regular";"Closed";"12/14/2016";"12/14/2017"
